"2018-03-17 at 18:08"
Date(Y-M-D) Time(H:M:S) CO2(ppm) H2O(ppt) H2O(C) Cell_Temperature(C) Cell_Pressure(kPa) CO2_Absorption H2O_Absorption
2018-03-17 18:08:59 388.89 19.16 8.64 51.04 58.70 0.0478 0.0643
2018-03-17 18:09:00 389.44 19.15 8.63 51.04 58.70 0.0480 0.0644
2018-03-17 18:09:01 390.98 19.14 8.62 51.03 58.69 0.0480 0.0643
2018-03-17 18:09:02 391.82 19.07 8.57 50.99 58.69 0.0481 0.0641
2018-03-17 18:09:03 393.00 19.08 8.58 51.00 58.70 0.0482 0.0642
2018-03-17 18:09:04 393.62 19.07 8.58 51.00 58.72 0.0482 0.0642
2018-03-17 18:09:05 393.86 19.04 8.56 51.03 58.72 0.0484 0.0641
2018-03-17 18:09:06 396.64 19.01 8.53 51.04 58.73 0.0486 0.0640
2018-03-17 18:09:07 397.05 18.98 8.51 51.04 58.71 0.0485 0.0640
2018-03-17 18:09:08 398.93 18.97 8.50 51.00 58.71 0.0489 0.0640
2018-03-17 18:09:10 406.44 18.97 8.49 50.99 58.70 0.0495 0.0639
2018-03-17 18:09:11 411.58 18.94 8.48 50.99 58.72 0.0500 0.0639
2018-03-17 18:09:12 408.70 18.91 8.45 51.02 58.72 0.0495 0.0638
2018-03-17 18:09:13 404.18 18.87 8.42 51.02 58.72 0.0492 0.0637
2018-03-17 18:09:14 402.90 18.88 8.44 51.02 58.74 0.0492 0.0638
2018-03-17 18:09:15 405.03 18.86 8.42 51.02 58.75 0.0494 0.0637
2018-03-17 18:09:16 404.56 18.82 8.38 51.02 58.74 0.0493 0.0635
2018-03-17 18:09:17 405.84 18.79 8.36 51.02 58.72 0.0495 0.0635
2018-03-17 18:09:18 406.48 18.80 8.36 51.02 58.72 0.0495 0.0635
2018-03-17 18:09:19 407.85 18.79 8.36 51.02 58.72 0.0496 0.0635
2018-03-17 18:09:20 407.84 18.77 8.35 51.02 58.74 0.0496 0.0635
