"2018-03-15 at 15:44"
Date(Y-M-D) Time(H:M:S) CO2(ppm) H2O(ppt) H2O(C) Cell_Temperature(C) Cell_Pressure(kPa) CO2_Absorption H2O_Absorption
2018-03-15 15:44:31 421.79 28.14 15.27 51.02 61.87 0.0537 0.0882
2018-03-15 15:44:32 422.30 28.11 15.25 51.02 61.85 0.0537 0.0882
2018-03-15 15:44:33 422.13 28.10 15.24 51.00 61.83 0.0537 0.0882
2018-03-15 15:44:34 423.49 28.15 15.27 51.00 61.88 0.0538 0.0883
2018-03-15 15:44:35 422.98 28.08 15.24 51.02 61.89 0.0538 0.0881
2018-03-15 15:44:36 424.36 28.14 15.27 51.02 61.89 0.0540 0.0883
2018-03-15 15:44:37 424.50 28.12 15.26 51.02 61.90 0.0540 0.0883
2018-03-15 15:44:38 424.99 28.07 15.23 51.02 61.89 0.0539 0.0881
2018-03-15 15:44:39 426.14 28.10 15.25 51.02 61.88 0.0542 0.0882
2018-03-15 15:44:40 426.84 28.08 15.24 51.00 61.88 0.0542 0.0882
2018-03-15 15:44:41 426.98 28.08 15.24 51.00 61.89 0.0542 0.0881
2018-03-15 15:44:42 426.98 28.08 15.24 51.00 61.89 0.0542 0.0881
2018-03-15 15:44:43 427.46 28.07 15.24 51.00 61.91 0.0543 0.0882
2018-03-15 15:44:44 427.42 28.02 15.21 51.00 61.89 0.0542 0.0881
2018-03-15 15:44:45 429.02 28.03 15.22 51.03 61.91 0.0544 0.0881
2018-03-15 15:44:46 429.77 28.04 15.22 51.02 61.92 0.0545 0.0881
2018-03-15 15:44:47 429.56 28.05 15.22 51.02 61.90 0.0544 0.0881
2018-03-15 15:44:48 430.08 28.03 15.21 51.02 61.91 0.0545 0.0880
2018-03-15 15:44:49 430.70 27.97 15.19 51.00 61.92 0.0546 0.0879
2018-03-15 15:44:50 431.67 28.01 15.21 51.00 61.92 0.0546 0.0880
2018-03-15 15:44:51 432.20 27.97 15.18 50.99 61.90 0.0547 0.0879
2018-03-15 15:44:52 433.08 28.03 15.22 51.02 61.93 0.0549 0.0881
2018-03-15 15:44:53 433.23 27.98 15.19 51.03 61.92 0.0548 0.0880
2018-03-15 15:44:54 434.37 28.03 15.22 51.02 61.92 0.0549 0.0880
2018-03-15 15:44:55 435.00 27.97 15.19 51.02 61.92 0.0550 0.0880
2018-03-15 15:44:56 435.28 27.94 15.18 50.99 61.96 0.0550 0.0880
2018-03-15 15:44:57 435.78 27.94 15.17 51.00 61.91 0.0549 0.0878
2018-03-15 15:44:58 436.56 27.97 15.18 51.00 61.92 0.0552 0.0880
2018-03-15 15:44:59 436.21 27.91 15.15 51.02 61.92 0.0550 0.0878
2018-03-15 15:45:00 437.50 27.95 15.17 51.02 61.92 0.0552 0.0880
2018-03-15 15:45:01 438.64 27.96 15.19 51.02 61.96 0.0553 0.0880
2018-03-15 15:45:02 438.34 27.96 15.18 51.02 61.94 0.0553 0.0880
2018-03-15 15:45:03 439.01 27.96 15.18 51.00 61.91 0.0553 0.0879
2018-03-15 15:45:04 440.88 27.93 15.16 50.99 61.92 0.0555 0.0879
2018-03-15 15:45:05 440.95 27.94 15.17 50.99 61.91 0.0555 0.0879
2018-03-15 15:45:06 441.68 27.93 15.16 51.00 61.89 0.0555 0.0878
2018-03-15 15:45:07 442.58 27.98 15.18 51.03 61.89 0.0556 0.0879
2018-03-15 15:45:08 441.94 27.92 15.16 51.02 61.91 0.0556 0.0879
2018-03-15 15:45:09 443.33 27.94 15.17 51.02 61.92 0.0558 0.0879
2018-03-15 15:45:10 444.63 27.95 15.17 51.02 61.92 0.0558 0.0879
2018-03-15 15:45:11 444.44 27.91 15.15 50.99 61.90 0.0559 0.0878
2018-03-15 15:45:12 445.81 27.94 15.17 50.99 61.92 0.0559 0.0879
2018-03-15 15:45:13 445.21 27.88 15.14 51.02 61.93 0.0559 0.0878
2018-03-15 15:45:14 445.41 27.88 15.13 51.02 61.91 0.0560 0.0879
2018-03-15 15:45:15 448.10 27.92 15.16 51.02 61.91 0.0561 0.0878
2018-03-15 15:45:16 446.98 27.92 15.16 51.02 61.91 0.0561 0.0878
2018-03-15 15:45:17 448.89 27.89 15.14 51.02 61.92 0.0563 0.0878
2018-03-15 15:45:18 448.59 27.92 15.16 51.00 61.94 0.0562 0.0879
2018-03-15 15:45:19 449.90 27.90 15.16 50.99 61.96 0.0563 0.0878
2018-03-15 15:45:20 449.55 27.88 15.14 51.00 61.96 0.0564 0.0879
2018-03-15 15:45:21 451.36 27.84 15.13 51.02 61.97 0.0564 0.0877
2018-03-15 15:45:22 451.86 27.88 15.14 51.03 61.95 0.0566 0.0878
2018-03-15 15:45:23 453.02 27.85 15.13 51.02 61.96 0.0566 0.0877
2018-03-15 15:45:24 452.48 27.78 15.09 51.02 61.95 0.0566 0.0876
2018-03-15 15:45:25 452.60 27.83 15.11 51.00 61.94 0.0566 0.0877
2018-03-15 15:45:26 454.36 27.81 15.10 50.99 61.94 0.0567 0.0876
2018-03-15 15:45:27 454.78 27.80 15.10 51.02 61.97 0.0569 0.0877
2018-03-15 15:45:28 454.91 27.68 15.04 51.02 61.99 0.0568 0.0874
2018-03-15 15:45:29 455.32 27.73 15.06 51.03 61.94 0.0568 0.0875
2018-03-15 15:45:30 456.24 27.75 15.07 51.02 61.96 0.0570 0.0876
2018-03-15 15:45:32 456.84 27.75 15.07 51.02 61.94 0.0570 0.0875
