"2018-03-15 at 15:48"
Date(Y-M-D) Time(H:M:S) CO2(ppm) H2O(ppt) H2O(C) Cell_Temperature(C) Cell_Pressure(kPa) CO2_Absorption H2O_Absorption
2018-03-15 15:48:02 435.54 24.95 13.22 50.99 61.10 0.0542 0.0804
2018-03-15 15:48:03 435.76 24.99 13.25 50.99 61.13 0.0543 0.0805
2018-03-15 15:48:04 436.84 24.97 13.24 51.00 61.14 0.0544 0.0804
2018-03-15 15:48:05 437.86 24.92 13.20 51.02 61.12 0.0545 0.0803
2018-03-15 15:48:06 438.52 24.97 13.23 51.02 61.10 0.0545 0.0804
2018-03-15 15:48:07 440.01 24.96 13.22 51.02 61.09 0.0546 0.0803
2018-03-15 15:48:08 439.06 24.98 13.23 51.02 61.09 0.0546 0.0805
2018-03-15 15:48:09 441.39 24.99 13.24 51.02 61.12 0.0548 0.0804
2018-03-15 15:48:10 441.54 25.03 13.27 50.99 61.13 0.0548 0.0805
2018-03-15 15:48:11 441.84 24.99 13.25 51.00 61.13 0.0549 0.0804
2018-03-15 15:48:12 442.25 24.99 13.25 51.02 61.14 0.0549 0.0805
2018-03-15 15:48:13 442.99 25.02 13.27 51.02 61.15 0.0550 0.0806
2018-03-15 15:48:14 444.20 24.99 13.26 51.02 61.16 0.0551 0.0804
2018-03-15 15:48:15 443.88 24.99 13.24 51.02 61.11 0.0550 0.0804
2018-03-15 15:48:16 444.78 25.01 13.25 51.02 61.10 0.0551 0.0805
2018-03-15 15:48:17 445.80 25.02 13.27 51.00 61.14 0.0553 0.0806
2018-03-15 15:48:18 447.06 25.02 13.27 50.99 61.15 0.0554 0.0806
2018-03-15 15:48:19 447.97 24.99 13.25 51.02 61.14 0.0554 0.0805
2018-03-15 15:48:20 447.80 25.01 13.26 51.02 61.13 0.0554 0.0805
2018-03-15 15:48:21 448.95 25.01 13.26 51.02 61.11 0.0555 0.0805
2018-03-15 15:48:22 449.29 25.04 13.27 51.02 61.13 0.0555 0.0805
2018-03-15 15:48:23 450.82 24.94 13.20 51.02 61.08 0.0556 0.0802
2018-03-15 15:48:24 450.66 25.00 13.23 50.99 61.04 0.0556 0.0804
2018-03-15 15:48:25 452.23 25.03 13.25 50.99 61.06 0.0558 0.0805
2018-03-15 15:48:26 452.67 25.02 13.26 51.00 61.10 0.0558 0.0805
2018-03-15 15:48:27 452.67 25.00 13.24 51.02 61.10 0.0558 0.0804
2018-03-15 15:48:28 453.16 24.92 13.20 51.04 61.09 0.0559 0.0803
2018-03-15 15:48:29 454.38 24.91 13.19 51.02 61.08 0.0560 0.0802
2018-03-15 15:48:30 455.83 24.90 13.18 51.02 61.08 0.0561 0.0803
2018-03-15 15:48:31 455.52 24.85 13.15 51.00 61.08 0.0560 0.0800
2018-03-15 15:48:32 457.10 24.94 13.21 50.99 61.11 0.0562 0.0804
2018-03-15 15:48:33 457.09 24.83 13.16 51.02 61.16 0.0562 0.0801
2018-03-15 15:48:34 457.83 24.75 13.11 51.02 61.17 0.0564 0.0799
2018-03-15 15:48:35 457.43 24.71 13.06 51.03 61.09 0.0561 0.0798
2018-03-15 15:48:36 459.88 24.80 13.12 51.02 61.08 0.0565 0.0800
2018-03-15 15:48:37 458.87 24.78 13.10 51.02 61.05 0.0563 0.0799
2018-03-15 15:48:38 461.71 24.76 13.08 51.00 61.05 0.0565 0.0798
2018-03-15 15:48:39 462.19 24.69 13.04 50.98 61.05 0.0566 0.0797
2018-03-15 15:48:40 462.04 24.74 13.07 51.02 61.05 0.0566 0.0798
2018-03-15 15:48:41 464.03 24.71 13.06 51.02 61.07 0.0568 0.0797
2018-03-15 15:48:43 464.09 24.64 13.01 51.02 61.06 0.0568 0.0796
2018-03-15 15:48:44 463.70 24.68 13.04 51.02 61.06 0.0568 0.0797
2018-03-15 15:48:45 464.94 24.68 13.04 51.02 61.08 0.0568 0.0797
2018-03-15 15:48:46 465.83 24.67 13.03 51.02 61.02 0.0569 0.0797
2018-03-15 15:48:47 466.23 24.67 13.02 51.00 61.01 0.0569 0.0797
2018-03-15 15:48:48 467.19 24.70 13.06 51.00 61.10 0.0571 0.0796
2018-03-15 15:48:49 469.40 24.61 13.01 51.02 61.13 0.0574 0.0797
2018-03-15 15:48:50 466.85 24.62 13.01 51.02 61.09 0.0570 0.0797
2018-03-15 15:48:51 468.64 24.68 13.05 51.02 61.08 0.0572 0.0797
2018-03-15 15:48:52 470.33 24.68 13.04 51.02 61.08 0.0574 0.0797
2018-03-15 15:48:53 471.12 24.64 13.01 51.02 61.04 0.0574 0.0796
2018-03-15 15:48:54 472.97 24.75 13.08 50.98 61.04 0.0576 0.0799
2018-03-15 15:48:55 471.25 24.69 13.04 51.00 61.05 0.0574 0.0797
2018-03-15 15:48:56 472.18 24.66 13.03 51.02 61.05 0.0575 0.0796
2018-03-15 15:48:57 472.57 24.70 13.04 51.02 61.04 0.0575 0.0797
2018-03-15 15:48:58 473.91 24.71 13.05 51.03 61.03 0.0577 0.0797
2018-03-15 15:48:59 475.98 24.68 13.04 51.03 61.08 0.0579 0.0798
2018-03-15 15:49:00 475.98 24.68 13.04 51.03 61.08 0.0579 0.0798
2018-03-15 15:49:01 475.59 24.75 13.09 51.02 61.07 0.0577 0.0798
2018-03-15 15:49:02 474.83 24.65 13.02 50.99 61.05 0.0578 0.0797
2018-03-15 15:49:03 476.15 24.72 13.06 50.99 61.06 0.0579 0.0798
2018-03-15 15:49:04 477.56 24.71 13.07 51.00 61.10 0.0580 0.0798
2018-03-15 15:49:05 479.02 24.72 13.08 51.02 61.14 0.0581 0.0798
2018-03-15 15:49:06 478.03 24.70 13.06 51.02 61.09 0.0581 0.0798
2018-03-15 15:49:07 478.04 24.65 13.02 51.02 61.04 0.0579 0.0796
2018-03-15 15:49:08 480.35 24.70 13.03 51.02 60.99 0.0582 0.0797
2018-03-15 15:49:09 481.73 24.67 13.01 51.00 60.99 0.0583 0.0796
2018-03-15 15:49:10 481.24 24.66 13.01 50.99 61.00 0.0582 0.0795
2018-03-15 15:49:11 482.04 24.68 13.03 50.99 61.03 0.0583 0.0797
2018-03-15 15:49:12 481.14 24.59 12.98 51.02 61.05 0.0583 0.0795
2018-03-15 15:49:13 483.73 24.66 13.01 51.02 61.02 0.0585 0.0796
2018-03-15 15:49:14 483.73 24.61 12.98 51.02 61.01 0.0585 0.0794
2018-03-15 15:49:15 484.10 24.63 13.00 51.02 61.03 0.0585 0.0796
2018-03-15 15:49:16 485.23 24.71 13.05 51.02 61.02 0.0586 0.0798
2018-03-15 15:49:17 486.58 24.78 13.12 50.98 61.11 0.0589 0.0800
2018-03-15 15:49:18 485.82 24.63 13.02 50.99 61.11 0.0587 0.0795
2018-03-15 15:49:19 486.46 24.73 13.07 51.00 61.05 0.0588 0.0799
2018-03-15 15:49:20 486.45 24.76 13.08 51.02 61.04 0.0588 0.0799
2018-03-15 15:49:21 488.67 24.74 13.08 51.03 61.08 0.0590 0.0798
2018-03-15 15:49:22 489.70 24.71 13.06 51.02 61.07 0.0591 0.0798
2018-03-15 15:49:23 490.94 24.81 13.12 51.02 61.06 0.0591 0.0800
2018-03-15 15:49:24 490.50 24.77 13.09 51.00 61.07 0.0591 0.0799
2018-03-15 15:49:25 490.01 24.77 13.09 50.99 61.04 0.0590 0.0798
