"2018-03-18 at 15:51"
Date(Y-M-D) Time(H:M:S) CO2(ppm) H2O(ppt) H2O(C) Cell_Temperature(C) Cell_Pressure(kPa) CO2_Absorption H2O_Absorption
2018-03-18 15:51:17 405.87 18.05 8.08 51.02 59.98 0.0504 0.0630
2018-03-18 15:51:19 405.52 18.01 8.04 51.02 59.96 0.0505 0.0629
2018-03-18 15:51:20 408.33 18.04 8.06 51.02 59.94 0.0507 0.0630
2018-03-18 15:51:21 408.01 18.07 8.09 51.02 59.96 0.0507 0.0630
2018-03-18 15:51:22 408.84 18.10 8.11 51.03 59.97 0.0507 0.0631
2018-03-18 15:51:23 409.71 18.10 8.12 51.02 59.99 0.0509 0.0631
2018-03-18 15:51:24 409.51 18.11 8.13 51.02 60.00 0.0509 0.0632
2018-03-18 15:51:25 409.68 18.11 8.13 51.02 59.97 0.0508 0.0631
2018-03-18 15:51:26 410.49 18.11 8.13 50.99 59.98 0.0509 0.0632
2018-03-18 15:51:27 409.70 18.10 8.13 51.02 60.00 0.0508 0.0631
2018-03-18 15:51:28 410.08 18.13 8.15 51.02 59.99 0.0509 0.0633
2018-03-18 15:51:29 411.46 18.12 8.14 51.03 59.99 0.0510 0.0632
2018-03-18 15:51:30 411.79 18.15 8.16 51.04 60.00 0.0510 0.0633
2018-03-18 15:51:31 411.36 18.12 8.14 51.02 60.01 0.0510 0.0632
2018-03-18 15:51:32 412.32 18.10 8.13 51.02 60.01 0.0511 0.0632
2018-03-18 15:51:33 412.56 18.10 8.12 51.02 59.99 0.0511 0.0631
2018-03-18 15:51:34 413.45 18.12 8.14 50.99 59.99 0.0512 0.0632
2018-03-18 15:51:35 412.96 18.12 8.14 51.02 60.00 0.0511 0.0631
2018-03-18 15:51:36 412.86 18.10 8.13 51.02 60.00 0.0511 0.0632
2018-03-18 15:51:37 413.32 18.11 8.14 51.03 60.02 0.0512 0.0632
2018-03-18 15:51:38 414.71 18.13 8.15 51.02 60.00 0.0513 0.0632
2018-03-18 15:51:39 414.81 18.13 8.15 51.02 60.00 0.0514 0.0632
2018-03-18 15:51:40 415.82 18.11 8.13 51.02 60.01 0.0513 0.0631
2018-03-18 15:51:41 414.86 18.12 8.13 51.02 59.98 0.0514 0.0632
2018-03-18 15:51:42 415.39 18.10 8.11 51.02 59.96 0.0513 0.0630
2018-03-18 15:51:43 416.58 18.06 8.08 51.02 59.97 0.0515 0.0630
2018-03-18 15:51:44 415.79 18.05 8.08 51.02 59.99 0.0514 0.0629
2018-03-18 15:51:45 416.03 18.03 8.06 51.02 59.99 0.0514 0.0630
2018-03-18 15:51:46 416.37 18.00 8.04 51.02 59.98 0.0515 0.0628
2018-03-18 15:51:47 416.58 17.97 8.01 51.02 59.98 0.0515 0.0628
2018-03-18 15:51:48 416.86 17.97 8.01 51.00 59.97 0.0515 0.0628
2018-03-18 15:51:49 417.55 17.98 8.02 50.99 59.98 0.0515 0.0628
2018-03-18 15:51:50 416.69 17.96 8.00 51.02 59.99 0.0515 0.0628
2018-03-18 15:51:51 417.62 17.96 8.01 51.03 60.00 0.0517 0.0628
2018-03-18 15:51:52 419.17 17.97 8.02 51.03 60.02 0.0517 0.0629
2018-03-18 15:51:53 418.17 18.00 8.05 51.02 60.02 0.0516 0.0629
2018-03-18 15:51:54 418.20 18.02 8.06 51.02 59.99 0.0516 0.0629
2018-03-18 15:51:55 419.27 18.03 8.06 50.99 59.98 0.0517 0.0629
2018-03-18 15:51:56 419.38 18.04 8.08 51.02 60.01 0.0518 0.0630
2018-03-18 15:51:57 420.17 18.04 8.08 51.02 60.03 0.0518 0.0630
2018-03-18 15:51:58 419.37 18.04 8.08 51.02 60.03 0.0517 0.0630
2018-03-18 15:51:59 419.88 18.06 8.10 51.04 60.03 0.0518 0.0631
2018-03-18 15:52:00 419.64 18.08 8.11 51.02 60.00 0.0517 0.0630
2018-03-18 15:52:01 420.34 18.05 8.08 51.02 60.01 0.0519 0.0630
2018-03-18 15:52:02 420.69 18.06 8.10 51.00 60.01 0.0519 0.0630
2018-03-18 15:52:03 420.48 18.06 8.09 51.00 60.01 0.0518 0.0630
2018-03-18 15:52:04 421.69 18.04 8.08 51.02 60.01 0.0520 0.0630
2018-03-18 15:52:05 421.26 18.02 8.06 51.02 60.00 0.0519 0.0629
2018-03-18 15:52:06 422.72 18.01 8.06 51.02 60.03 0.0521 0.0629
2018-03-18 15:52:07 421.76 17.96 8.01 51.02 60.02 0.0520 0.0628
