Mar 15 2018 at 7:39:18
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
Clear, high PAR, light wind
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.88	20.94	67.88	0.00	0.0638	11.71	515.4	421.88	0.0600	491.6	8.848	17.70	9.62	1.48
	1.94	20.92	67.86	0.00	0.0637	11.69	514.6	421.33	0.0604	483.3	8.699	17.41	9.37	1.48
	2.88	20.92	67.86	0.00	0.0633	11.58	509.7	417.33	0.0605	489.5	8.811	17.64	9.56	1.48
	3.94	20.94	67.86	0.00	0.0630	11.43	503.1	411.97	0.0617	514.4	9.260	18.54	10.30	1.48
	4.86	20.94	67.86	0.00	0.0630	11.47	504.8	413.38	0.0608	502.2	9.039	18.09	9.94	1.48
	5.88	20.92	67.86	0.00	0.0630	11.44	503.2	412.02	0.0613	518.8	9.338	18.69	10.43	1.48
	6.86	20.94	67.86	0.00	0.0632	11.57	509.0	416.83	0.0599	478.8	8.619	17.25	9.24	1.48
	7.88	20.94	67.86	0.00	0.0625	11.43	502.7	411.68	0.0637	506.5	9.116	18.25	10.07	1.48
	8.86	20.94	67.89	0.00	0.0630	11.46	504.4	412.90	0.0617	517.7	9.319	18.65	10.40	1.48
	9.88	20.94	67.89	0.00	0.0630	11.47	504.6	413.05	0.0611	510.6	9.190	18.39	10.19	1.48
	10.86	20.96	67.86	0.00	0.0631	11.50	506.1	414.46	0.0617	512.1	9.218	18.45	10.24	1.48
	11.88	20.92	67.86	0.00	0.0630	11.51	506.5	414.69	0.0618	508.0	9.144	18.30	10.11	1.48
	12.86	20.96	67.89	0.00	0.0634	11.54	507.7	415.59	0.0611	499.4	8.989	17.99	9.86	1.48
	13.88	20.94	67.89	0.00	0.0629	11.46	504.2	412.73	0.0614	499.0	8.982	17.97	9.85	1.48
	14.86	20.96	67.89	0.00	0.0634	11.53	507.5	415.42	0.0595	490.7	8.832	17.67	9.60	1.48
	15.88	20.94	67.86	0.00	0.0633	11.53	507.5	415.54	0.0613	503.7	9.066	18.15	9.99	1.48
	16.86	20.96	67.86	0.00	0.0630	11.47	504.8	413.41	0.0626	526.4	9.474	18.97	10.65	1.48
	17.88	20.96	67.86	0.00	0.0633	11.48	505.1	413.67	0.0604	520.6	9.370	18.76	10.48	1.48
	18.86	20.97	67.86	0.00	0.0630	11.48	504.9	413.53	0.0607	502.1	9.038	18.09	9.94	1.48
	19.88	20.94	67.86	0.00	0.0631	11.51	506.3	414.61	0.0600	486.6	8.758	17.53	9.47	1.48
	20.86	20.97	67.86	0.00	0.0631	11.46	504.2	412.96	0.0602	496.5	8.937	17.89	9.78	1.48
	21.88	20.99	67.89	0.00	0.0630	11.44	503.4	412.12	0.0610	502.9	9.051	18.11	9.97	1.48
	22.88	20.97	67.86	0.00	0.0630	11.46	504.3	413.01	0.0606	500.4	9.006	18.03	9.89	1.48
	23.88	20.95	67.86	0.00	0.0627	11.40	501.7	410.82	0.0618	510.1	9.182	18.38	10.18	1.48
	24.88	20.95	67.86	0.00	0.0628	11.46	504.3	412.96	0.0621	513.4	9.241	18.50	10.27	1.48
	25.86	20.97	67.86	0.00	0.0627	11.41	502.1	411.16	0.0628	519.1	9.344	18.71	10.44	1.48
	26.88	20.99	67.86	0.00	0.0633	11.51	506.4	414.74	0.0594	490.0	8.821	17.66	9.58	1.48
	27.86	20.97	67.89	0.00	0.0626	11.34	499.1	408.59	0.0631	535.2	9.633	19.28	10.90	1.48
	28.88	20.99	67.86	0.00	0.0630	11.47	504.6	413.24	0.0620	509.9	9.178	18.37	10.17	1.48
	29.86	20.99	67.84	0.00	0.0630	11.48	505.2	413.88	0.0616	505.6	9.101	18.23	10.05	1.48
