Mar 15 2018 at 7:19:35
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
Clear, high PAR, light wind
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.61	17.74	67.83	0.00	0.0627	11.40	501.7	406.54	0.0693	600.5	10.809	21.41	12.48	1.42
	1.55	17.74	67.86	0.00	0.0627	11.41	502.2	406.80	0.0690	596.9	10.744	21.27	12.38	1.42
	2.61	17.75	67.86	0.00	0.0627	11.41	502.2	406.76	0.0689	596.9	10.745	21.27	12.38	1.42
	3.53	17.74	67.86	0.00	0.0628	11.41	501.9	406.54	0.0691	596.8	10.742	21.27	12.38	1.42
	4.55	17.74	67.86	0.00	0.0626	11.39	501.1	405.90	0.0693	601.2	10.821	21.43	12.49	1.42
	5.53	17.74	67.86	0.00	0.0627	11.38	500.8	405.65	0.0694	601.3	10.824	21.43	12.50	1.42
	6.55	17.74	67.83	0.00	0.0626	11.38	500.5	405.57	0.0694	602.8	10.850	21.49	12.53	1.42
	7.53	17.75	67.86	0.00	0.0626	11.38	500.5	405.43	0.0695	603.7	10.866	21.52	12.56	1.42
	8.55	17.75	67.84	0.00	0.0626	11.37	500.1	405.24	0.0695	601.7	10.830	21.45	12.51	1.42
	9.53	17.75	67.86	0.00	0.0626	11.36	499.8	404.85	0.0697	606.0	10.908	21.60	12.61	1.42
	10.55	17.74	67.86	0.00	0.0626	11.37	500.3	405.25	0.0696	605.4	10.897	21.58	12.60	1.43
	11.53	17.74	67.83	0.00	0.0625	11.32	498.0	403.51	0.0700	611.8	11.012	21.81	12.76	1.42
	12.55	17.77	67.86	0.00	0.0626	11.36	499.8	404.86	0.0703	611.7	11.010	21.80	12.76	1.42
	13.53	17.75	67.83	0.00	0.0624	11.33	498.7	404.12	0.0702	612.9	11.032	21.85	12.79	1.42
	14.55	17.77	67.84	0.00	0.0624	11.34	498.9	404.25	0.0701	611.1	11.000	21.79	12.74	1.42
	15.53	17.77	67.86	0.00	0.0625	11.35	499.3	404.44	0.0703	613.2	11.038	21.86	12.80	1.42
	16.55	17.77	67.84	0.00	0.0624	11.33	498.6	404.06	0.0705	616.2	11.092	21.97	12.87	1.42
	17.53	17.77	67.84	0.00	0.0625	11.34	498.8	404.21	0.0706	616.7	11.101	21.99	12.88	1.42
	18.55	17.77	67.86	0.00	0.0623	11.32	498.1	403.52	0.0708	620.8	11.175	22.13	12.98	1.42
	19.53	17.79	67.86	0.00	0.0624	11.31	497.7	403.21	0.0708	621.2	11.181	22.14	12.99	1.42
	20.55	17.77	67.86	0.00	0.0624	11.30	497.4	402.89	0.0712	624.1	11.234	22.24	13.07	1.42
	21.53	17.77	67.86	0.00	0.0622	11.28	496.5	402.20	0.0714	629.0	11.321	22.42	13.18	1.42
	22.55	17.75	67.84	0.00	0.0624	11.31	497.5	403.10	0.0713	625.9	11.267	22.32	13.11	1.43
	23.61	17.77	67.86	0.00	0.0623	11.30	497.2	402.77	0.0714	627.3	11.292	22.36	13.14	1.42
	24.55	17.79	67.83	0.00	0.0623	11.30	497.0	402.76	0.0716	630.0	11.339	22.46	13.21	1.42
	25.61	17.79	67.86	0.00	0.0622	11.28	496.5	402.23	0.0716	630.9	11.355	22.49	13.23	1.42
	26.55	17.79	67.86	0.00	0.0622	11.29	496.7	402.36	0.0717	630.6	11.351	22.48	13.22	1.42
	27.55	17.80	67.83	0.00	0.0621	11.26	495.5	401.58	0.0718	630.8	11.354	22.49	13.23	1.42
	28.53	17.79	67.86	0.00	0.0621	11.26	495.3	401.27	0.0719	637.2	11.469	22.71	13.38	1.43
	29.55	17.77	67.86	0.00	0.0621	11.26	495.5	401.39	0.0722	638.2	11.488	22.75	13.41	1.42
	30.53	17.79	67.86	0.00	0.0621	11.25	495.0	401.00	0.0725	640.4	11.526	22.82	13.46	1.42
	31.55	17.79	67.86	0.00	0.0620	11.25	494.9	400.88	0.0723	639.7	11.514	22.80	13.44	1.42
	32.53	17.79	67.86	0.00	0.0620	11.24	494.6	400.66	0.0724	639.3	11.508	22.79	13.44	1.42
	33.55	17.79	67.83	0.00	0.0620	11.22	493.8	400.18	0.0726	640.9	11.537	22.85	13.47	1.43
	34.53	17.79	67.83	0.00	0.0619	11.21	493.4	399.83	0.0727	644.2	11.595	22.97	13.55	1.43
	35.55	17.80	67.86	0.00	0.0619	11.22	493.6	399.92	0.0730	645.2	11.614	23.00	13.58	1.42
	36.53	17.82	67.83	0.00	0.0615	11.16	490.9	397.89	0.0744	654.9	11.789	23.36	13.81	1.42
	37.55	17.80	67.86	0.00	0.0617	11.16	491.0	397.79	0.0728	648.2	11.667	23.11	13.65	1.42
	38.53	17.79	67.86	0.00	0.0618	11.17	491.3	398.00	0.0730	647.2	11.649	23.07	13.62	1.43
	39.55	17.80	67.86	0.00	0.0616	11.15	490.5	397.35	0.0731	649.1	11.683	23.14	13.67	1.43
	40.53	17.82	67.84	0.00	0.0615	11.13	489.5	396.74	0.0731	651.1	11.720	23.22	13.72	1.43
	41.55	17.79	67.84	0.00	0.0614	11.10	488.3	395.71	0.0733	650.9	11.716	23.21	13.71	1.42
	42.53	17.80	67.86	0.00	0.0613	11.07	487.1	394.59	0.0733	651.6	11.729	23.23	13.73	1.43
	43.55	17.82	67.86	0.00	0.0611	11.03	485.5	393.33	0.0739	655.0	11.789	23.35	13.81	1.43
	44.53	17.82	67.86	0.00	0.0610	11.02	484.7	392.69	0.0737	657.4	11.833	23.43	13.87	1.43
	45.55	17.82	67.83	0.00	0.0610	11.01	484.3	392.49	0.0734	652.5	11.744	23.27	13.75	1.43
	46.53	17.80	67.83	0.00	0.0608	10.94	481.3	390.04	0.0738	659.9	11.879	23.53	13.92	1.43
	47.55	17.80	67.86	0.00	0.0607	10.91	480.2	389.02	0.0737	656.6	11.818	23.40	13.85	1.43
	48.53	17.82	67.86	0.00	0.0604	10.85	477.3	386.73	0.0738	657.6	11.837	23.44	13.87	1.43
	49.55	17.82	67.86	0.00	0.0599	10.77	474.0	384.05	0.0739	662.5	11.926	23.62	13.99	1.43
	50.55	17.82	67.83	0.00	0.0598	10.72	471.7	382.34	0.0737	657.4	11.833	23.44	13.87	1.43
	51.55	17.82	67.86	0.00	0.0595	10.67	469.4	380.32	0.0738	657.1	11.827	23.42	13.86	1.43
	52.55	17.84	67.84	0.00	0.0592	10.60	466.6	378.18	0.0739	658.9	11.860	23.50	13.90	1.43
	53.55	17.85	67.86	0.00	0.0589	10.55	464.1	376.07	0.0740	660.9	11.895	23.56	13.95	1.43
	54.55	17.84	67.86	0.00	0.0587	10.48	461.2	373.72	0.0739	658.7	11.857	23.48	13.90	1.43
	55.53	17.84	67.86	0.00	0.0583	10.39	457.2	370.44	0.0739	658.9	11.860	23.49	13.90	1.43
	56.55	17.84	67.86	0.00	0.0578	10.30	453.1	367.11	0.0738	660.0	11.880	23.53	13.93	1.43
	57.53	17.84	67.86	0.00	0.0576	10.23	450.1	364.69	0.0740	659.8	11.877	23.52	13.92	1.43
