Mar 15 2018 at 9:38:59
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
Light fog and low PAR, dry
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.45	22.77	67.52	0.00	0.0620	11.29	496.8	411.44	0.0628	525.4	9.457	19.14	10.71	1.49
	1.44	22.77	67.52	0.00	0.0620	11.26	495.4	410.28	0.0637	524.8	9.447	19.12	10.70	1.49
	2.44	22.75	67.52	0.00	0.0619	11.22	493.5	408.66	0.0644	538.6	9.695	19.62	11.09	1.49
	3.44	22.77	67.50	0.00	0.0622	11.25	495.2	410.22	0.0644	542.6	9.767	19.78	11.20	1.49
	4.44	22.77	67.47	0.00	0.0618	11.23	494.2	409.56	0.0623	520.3	9.365	18.97	10.57	1.49
	5.50	22.77	67.47	0.00	0.0621	11.20	492.8	408.35	0.0632	533.8	9.608	19.46	10.95	1.49
	6.44	22.77	67.52	0.00	0.0620	11.24	494.8	409.72	0.0631	526.7	9.480	19.19	10.75	1.49
	7.44	22.77	67.50	0.00	0.0620	11.22	493.9	409.12	0.0646	543.0	9.773	19.79	11.21	1.49
	8.42	22.77	67.47	0.00	0.0617	11.19	492.4	408.04	0.0645	541.4	9.746	19.74	11.17	1.49
	9.44	22.75	67.50	0.00	0.0617	11.17	491.7	407.28	0.0645	545.2	9.813	19.87	11.27	1.49
	10.42	22.77	67.50	0.00	0.0618	11.17	491.6	407.29	0.0647	543.4	9.781	19.81	11.22	1.49
	11.44	22.77	67.52	0.00	0.0619	11.18	492.0	407.42	0.0641	538.8	9.698	19.63	11.09	1.49
	12.42	22.77	67.52	0.00	0.0620	11.23	494.3	409.29	0.0622	515.0	9.270	18.77	10.41	1.49
	13.44	22.77	67.52	0.00	0.0618	11.28	496.5	411.18	0.0638	544.4	9.798	19.83	11.25	1.49
	14.42	22.74	67.52	0.00	0.0617	11.17	491.3	406.77	0.0642	544.3	9.797	19.83	11.24	1.49
	15.44	22.77	67.52	0.00	0.0620	11.21	493.2	408.46	0.0640	544.0	9.791	19.82	11.24	1.49
	16.42	22.77	67.50	0.00	0.0619	11.20	492.7	408.19	0.0639	539.6	9.713	19.67	11.11	1.49
	17.44	22.81	67.50	0.00	0.0621	11.25	494.9	410.00	0.0642	539.8	9.716	19.68	11.12	1.49
	18.42	22.77	67.52	0.00	0.0619	11.24	494.8	409.71	0.0621	502.7	9.049	18.32	10.05	1.49
	19.44	22.77	67.50	0.00	0.0618	11.20	492.8	408.28	0.0626	518.2	9.328	18.89	10.51	1.49
	20.44	22.77	67.50	0.00	0.0619	11.22	493.5	408.86	0.0641	536.5	9.658	19.56	11.03	1.49
	21.44	22.77	67.50	0.00	0.0618	11.19	492.6	408.05	0.0646	545.5	9.819	19.88	11.28	1.49
	22.44	22.77	67.52	0.00	0.0618	11.19	492.4	407.80	0.0641	537.0	9.667	19.57	11.04	1.49
	23.44	22.79	67.50	0.00	0.0618	11.20	493.0	408.44	0.0640	541.2	9.742	19.73	11.16	1.49
	24.45	22.77	67.50	0.00	0.0618	11.21	493.4	408.78	0.0642	542.7	9.769	19.78	11.20	1.49
	25.44	22.77	67.50	0.00	0.0618	11.19	492.3	407.86	0.0646	543.2	9.778	19.80	11.22	1.49
	26.45	22.77	67.52	0.00	0.0616	11.16	491.0	406.61	0.0651	551.5	9.927	20.09	11.44	1.49
	27.44	22.77	67.50	0.00	0.0617	11.17	491.5	407.20	0.0648	551.2	9.921	20.09	11.43	1.49
	28.45	22.75	67.50	0.00	0.0617	11.19	492.4	407.90	0.0646	546.9	9.844	19.93	11.32	1.49
	29.44	22.77	67.50	0.00	0.0617	11.18	491.8	407.45	0.0649	550.3	9.906	20.06	11.41	1.49
