Mar 14 2018 at 10:09:14
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
Very cloudy and cold, periodic droplets, fog
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.39	19.59	66.09	0.00	0.0619	11.20	492.7	412.38	0.0534	424.3	7.637	15.62	7.38	1.35
	1.41	19.59	66.12	0.00	0.0618	11.16	491.1	410.91	0.0539	425.2	7.654	15.65	7.42	1.35
	2.39	19.59	66.12	0.00	0.0620	11.37	500.1	418.43	0.0534	423.2	7.618	15.58	7.35	1.35
	3.41	19.61	66.12	0.00	0.0669	11.86	521.8	436.59	0.0541	430.3	7.745	15.84	7.59	1.35
	4.39	19.61	66.14	0.00	0.0643	12.41	545.9	456.57	0.0549	437.7	7.878	16.11	7.84	1.36
	5.41	19.61	66.09	0.00	0.0623	11.51	506.3	423.77	0.0540	437.1	7.868	16.10	7.82	1.36
	6.39	19.61	66.14	0.00	0.0618	11.26	495.4	414.30	0.0543	436.8	7.863	16.07	7.81	1.35
	7.41	19.61	66.12	0.00	0.0624	11.62	511.3	427.77	0.0552	439.0	7.902	16.16	7.89	1.35
	8.39	19.58	66.12	0.00	0.0632	11.40	501.4	419.46	0.0550	434.7	7.824	16.00	7.74	1.35
	9.41	19.59	66.12	0.00	0.0626	11.29	496.9	415.68	0.0547	429.1	7.724	15.80	7.55	1.36
	10.47	19.59	66.12	0.00	0.0623	11.30	497.0	415.83	0.0540	429.4	7.730	15.81	7.56	1.36
	11.39	19.58	66.12	0.00	0.0628	11.35	499.5	417.88	0.0540	431.4	7.765	15.88	7.63	1.36
	12.41	19.59	66.14	0.00	0.0625	11.41	501.9	419.70	0.0539	430.2	7.744	15.83	7.59	1.35
	13.39	19.58	66.14	0.00	0.0621	11.40	501.6	419.47	0.0543	433.6	7.805	15.96	7.70	1.35
	14.41	19.59	66.12	0.00	0.0620	11.43	502.8	420.70	0.0545	431.5	7.767	15.88	7.63	1.35
	15.39	19.58	66.09	0.00	0.0622	11.41	502.3	420.32	0.0546	429.4	7.730	15.81	7.56	1.36
	16.41	19.59	66.12	0.00	0.0627	11.35	499.4	417.78	0.0545	433.6	7.804	15.96	7.70	1.36
	17.39	19.59	66.12	0.00	0.0623	11.42	502.6	420.49	0.0543	435.3	7.836	16.02	7.76	1.35
	18.41	19.58	66.12	0.00	0.0619	11.44	503.2	420.92	0.0551	433.9	7.810	15.97	7.71	1.35
	19.39	19.58	66.12	0.00	0.0639	11.71	515.3	431.13	0.0551	438.7	7.896	16.15	7.87	1.35
	20.41	19.56	66.14	0.00	0.0621	11.49	505.5	422.69	0.0543	433.1	7.795	15.93	7.68	1.35
	21.39	19.58	66.12	0.00	0.0627	11.38	500.6	418.79	0.0549	434.9	7.828	16.01	7.75	1.36
	22.41	19.58	66.12	0.00	0.0626	11.47	504.5	422.09	0.0545	439.3	7.907	16.17	7.89	1.36
	23.39	19.56	66.12	0.00	0.0626	11.47	504.5	422.06	0.0551	434.2	7.815	15.98	7.72	1.35
	24.41	19.54	66.12	0.00	0.0619	11.39	501.1	419.20	0.0534	430.6	7.751	15.85	7.60	1.35
	25.39	19.54	66.12	0.00	0.0628	11.46	504.1	421.65	0.0541	427.3	7.691	15.73	7.49	1.35
	26.41	19.54	66.12	0.00	0.0653	11.99	527.4	441.15	0.0547	429.4	7.730	15.81	7.56	1.35
	27.47	19.54	66.12	0.00	0.0619	11.39	501.1	419.13	0.0538	431.2	7.761	15.87	7.62	1.36
	28.41	19.54	66.12	0.00	0.0647	11.79	518.7	433.85	0.0542	434.8	7.826	16.00	7.74	1.35
	29.41	19.54	66.12	0.00	0.0656	11.99	527.6	441.29	0.0547	430.8	7.754	15.85	7.60	1.35
	30.39	19.54	66.12	0.00	0.0645	12.07	531.2	444.35	0.0543	436.3	7.853	16.06	7.79	1.35
	31.41	19.54	66.12	0.00	0.0624	11.35	499.3	417.60	0.0541	424.2	7.635	15.61	7.38	1.35
	32.39	19.54	66.14	0.00	0.0626	11.55	508.2	424.95	0.0539	428.7	7.717	15.77	7.54	1.35
	33.41	19.54	66.12	0.00	0.0621	11.48	505.3	422.67	0.0538	432.0	7.775	15.90	7.65	1.36
	34.39	19.56	66.14	0.00	0.0626	11.40	501.7	419.57	0.0541	431.9	7.775	15.89	7.65	1.36
	35.41	19.54	66.14	0.00	0.0621	11.38	500.6	418.62	0.0537	430.6	7.752	15.84	7.60	1.35
	36.39	19.53	66.12	0.00	0.0622	11.47	504.5	421.97	0.0538	431.6	7.768	15.88	7.63	1.36
	37.41	19.54	66.12	0.00	0.0617	11.36	499.9	418.17	0.0534	423.1	7.617	15.57	7.34	1.35
	38.39	19.53	66.12	0.00	0.0617	11.39	501.2	419.20	0.0538	425.1	7.651	15.64	7.41	1.35
	39.41	19.51	66.12	0.00	0.0619	11.31	497.7	416.31	0.0534	426.6	7.679	15.70	7.46	1.36
