Mar 14 2018 at 8:56:15
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
Redoing  plots from rainy day
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.73	22.55	66.01	0.00	0.0608	11.07	486.9	412.09	0.0548	438.1	7.886	16.32	8.00	1.40
	1.73	22.55	65.99	0.00	0.0609	11.06	486.5	411.97	0.0549	439.8	7.917	16.39	8.06	1.40
	2.73	22.53	65.99	0.00	0.0609	11.06	486.6	411.98	0.0549	439.6	7.913	16.38	8.05	1.40
	3.73	22.53	66.01	0.00	0.0608	11.06	486.6	411.80	0.0550	439.4	7.909	16.36	8.04	1.40
	4.73	22.56	66.01	0.00	0.0608	11.04	486.0	411.35	0.0553	441.7	7.950	16.45	8.12	1.40
	5.73	22.53	66.01	0.00	0.0608	11.04	485.9	411.24	0.0552	442.2	7.959	16.47	8.14	1.40
	6.73	22.56	65.99	0.00	0.0608	11.05	486.2	411.71	0.0553	441.5	7.947	16.45	8.12	1.40
	7.73	22.55	66.04	0.00	0.0608	11.05	486.0	411.20	0.0553	443.0	7.974	16.49	8.17	1.40
	8.73	22.55	66.01	0.00	0.0608	11.04	485.9	411.30	0.0554	444.4	8.000	16.55	8.21	1.40
	9.81	22.55	65.99	0.00	0.0608	11.04	485.7	411.20	0.0557	446.2	8.032	16.62	8.27	1.40
	10.73	22.55	66.01	0.00	0.0608	11.04	485.8	411.17	0.0558	447.7	8.059	16.67	8.32	1.40
	11.81	22.55	66.01	0.00	0.0606	11.03	485.5	410.94	0.0558	449.3	8.087	16.73	8.37	1.40
	12.73	22.53	66.01	0.00	0.0608	11.04	485.7	411.11	0.0558	446.2	8.031	16.62	8.27	1.40
	13.75	22.55	65.99	0.00	0.0607	11.03	485.3	410.92	0.0556	447.2	8.049	16.66	8.30	1.40
	14.73	22.55	66.01	0.00	0.0608	11.04	485.6	411.02	0.0560	450.5	8.109	16.78	8.41	1.40
