Mar 14 2018 at 10:27:36
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
Very cloudy and cold, periodic droplets, fog
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.66	18.41	66.12	0.00	0.0623	11.37	500.1	416.72	0.0560	448.9	8.081	16.46	8.15	1.34
	1.73	18.38	66.12	0.00	0.0621	11.36	500.0	416.61	0.0561	448.3	8.069	16.43	8.13	1.34
	2.66	18.38	66.12	0.00	0.0621	11.35	499.6	416.21	0.0560	448.8	8.079	16.45	8.15	1.34
	3.67	18.40	66.12	0.00	0.0619	11.36	500.0	416.65	0.0560	449.6	8.092	16.48	8.17	1.34
	4.66	18.40	66.12	0.00	0.0622	11.37	500.1	416.70	0.0561	449.1	8.083	16.46	8.16	1.34
	5.67	18.38	66.12	0.00	0.0621	11.37	500.3	416.84	0.0561	449.5	8.092	16.48	8.17	1.34
	6.66	18.40	66.17	0.00	0.0622	11.38	500.6	416.81	0.0561	450.3	8.105	16.50	8.20	1.34
	7.67	18.41	66.12	0.00	0.0619	11.37	500.4	416.98	0.0560	450.4	8.108	16.51	8.20	1.34
	8.66	18.40	66.12	0.00	0.0621	11.37	500.5	417.02	0.0561	450.5	8.109	16.52	8.21	1.34
	9.67	18.40	66.12	0.00	0.0622	11.38	500.6	417.11	0.0558	451.2	8.122	16.54	8.23	1.34
	10.66	18.40	66.12	0.00	0.0623	11.37	500.3	416.89	0.0562	451.3	8.124	16.55	8.23	1.34
	11.67	18.42	66.12	0.00	0.0625	11.38	500.9	417.37	0.0561	451.8	8.133	16.56	8.25	1.34
	12.66	18.41	66.12	0.00	0.0621	11.38	500.6	417.14	0.0561	451.6	8.129	16.56	8.24	1.34
	13.67	18.40	66.12	0.00	0.0624	11.38	500.6	417.07	0.0562	452.2	8.139	16.58	8.26	1.34
	14.66	18.40	66.12	0.00	0.0622	11.38	500.7	417.19	0.0561	452.4	8.143	16.59	8.27	1.34
	15.67	18.41	66.12	0.00	0.0624	11.38	500.9	417.39	0.0563	452.7	8.148	16.60	8.28	1.34
	16.66	18.40	66.14	0.00	0.0621	11.38	500.7	417.01	0.0561	452.1	8.138	16.57	8.26	1.34
	17.67	18.40	66.12	0.00	0.0623	11.38	500.9	417.35	0.0564	452.6	8.147	16.59	8.27	1.34
	18.66	18.41	66.12	0.00	0.0620	11.38	500.7	417.18	0.0561	452.5	8.145	16.59	8.27	1.34
	19.67	18.40	66.12	0.00	0.0621	11.39	501.1	417.54	0.0561	453.5	8.163	16.63	8.30	1.34
	20.66	18.40	66.12	0.00	0.0622	11.39	501.2	417.59	0.0561	453.8	8.169	16.64	8.31	1.34
