Mar 17 2018 at 8:55:44
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
Windy, High light, cold, drizzles, fading PAR
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.77	19.43	64.37	0.00	0.0590	10.65	468.8	402.58	0.0543	435.2	7.834	16.45	7.75	1.39
	1.78	19.44	64.37	0.00	0.0590	10.68	469.8	403.50	0.0545	437.9	7.882	16.55	7.84	1.39
	2.77	19.43	64.37	0.00	0.0590	10.69	470.5	404.06	0.0545	441.2	7.942	16.67	7.95	1.39
	3.78	19.43	64.37	0.00	0.0590	10.68	469.9	403.56	0.0545	439.5	7.912	16.61	7.89	1.39
	4.77	19.44	64.35	0.00	0.0589	10.68	469.9	403.77	0.0548	439.6	7.913	16.62	7.90	1.39
	5.78	19.44	64.37	0.00	0.0590	10.69	470.2	403.87	0.0546	437.0	7.865	16.51	7.81	1.39
	6.77	19.44	64.37	0.00	0.0590	10.70	470.8	404.33	0.0549	440.1	7.923	16.63	7.92	1.39
	7.77	19.44	64.35	0.00	0.0590	10.68	469.8	403.70	0.0548	440.9	7.936	16.67	7.94	1.39
	8.77	19.44	64.37	0.00	0.0590	10.69	470.3	403.95	0.0549	445.0	8.010	16.82	8.08	1.39
	14.45	19.44	64.35	0.00	0.0589	10.70	470.9	404.57	0.0550	442.7	7.969	16.74	8.00	1.39
	14.45	19.46	64.37	0.00	0.0590	10.68	470.1	403.74	0.0548	442.7	7.969	16.73	8.00	1.39
	14.45	19.44	64.40	0.00	0.0590	10.69	470.3	403.73	0.0549	443.6	7.984	16.76	8.03	1.39
	14.45	19.46	64.37	0.00	0.0590	10.71	471.0	404.57	0.0550	443.8	7.988	16.77	8.04	1.39
