Mar 17 2018 at 8:51:03
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
Windy, High light, cold, drizzles, fading PAR
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.22	19.11	64.37	0.00	0.0593	10.80	475.3	407.73	0.0517	403.1	7.255	15.21	6.61	1.39
	1.23	19.13	64.37	0.00	0.0593	10.78	474.1	406.75	0.0520	412.1	7.418	15.56	6.94	1.39
	2.22	19.13	64.42	0.00	0.0593	10.76	473.6	405.99	0.0521	413.7	7.447	15.61	6.99	1.39
	3.23	19.13	64.37	0.00	0.0593	10.75	473.1	405.89	0.0523	414.8	7.467	15.66	7.03	1.39
	4.22	19.13	64.37	0.00	0.0593	10.74	472.6	405.43	0.0522	414.1	7.454	15.63	7.01	1.39
	5.23	19.14	64.37	0.00	0.0593	10.76	473.5	406.25	0.0524	414.0	7.452	15.63	7.00	1.39
	9.31	19.13	64.37	0.00	0.0592	10.76	473.3	406.04	0.0529	417.8	7.520	15.77	7.14	1.39
	9.34	19.13	64.37	0.00	0.0592	10.75	472.9	405.75	0.0530	419.0	7.541	15.82	7.18	1.39
	9.34	19.13	64.37	0.00	0.0592	10.75	472.8	405.67	0.0533	423.8	7.629	16.00	7.35	1.39
	9.34	19.13	64.37	0.00	0.0592	10.74	472.6	405.44	0.0533	425.5	7.658	16.06	7.40	1.39
	10.30	19.14	64.35	0.00	0.0591	10.74	472.5	405.55	0.0533	424.2	7.636	16.02	7.36	1.39
	11.22	19.13	64.37	0.00	0.0591	10.74	472.4	405.25	0.0536	427.4	7.693	16.13	7.47	1.39
