Mar 12 2018 at 9:47:36
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
First plot round two
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.12	30.59	70.99	0.00	0.0639	11.52	506.8	409.76	0.0701	596.6	10.739	21.22	13.04	1.55
	1.14	30.59	70.99	0.00	0.0637	11.49	505.6	408.79	0.0690	589.6	10.612	20.97	12.85	1.55
	2.12	30.59	70.99	0.00	0.0637	11.48	505.3	408.50	0.0691	584.8	10.526	20.80	12.73	1.55
	3.14	30.61	70.99	0.00	0.0637	11.48	505.3	408.58	0.0693	585.6	10.540	20.83	12.75	1.55
	4.12	30.61	70.99	0.00	0.0637	11.49	505.4	408.66	0.0692	589.4	10.610	20.97	12.85	1.55
	5.14	30.58	70.99	0.00	0.0637	11.49	505.7	408.85	0.0698	595.7	10.722	21.19	13.01	1.55
	6.12	30.59	70.99	0.00	0.0638	11.49	505.5	408.74	0.0700	597.5	10.755	21.26	13.06	1.55
	7.14	30.58	70.99	0.00	0.0638	11.49	505.7	408.87	0.0702	599.8	10.797	21.34	13.12	1.55
	8.12	30.61	70.98	0.00	0.0638	11.51	506.4	409.50	0.0704	604.8	10.886	21.52	13.24	1.55
	9.14	30.61	70.99	0.00	0.0638	11.50	506.0	409.16	0.0705	603.0	10.855	21.45	13.20	1.55
	10.12	30.61	70.99	0.00	0.0637	11.50	505.8	409.01	0.0706	605.2	10.893	21.53	13.25	1.55
	11.14	30.61	70.99	0.00	0.0638	11.50	506.0	409.10	0.0707	607.7	10.939	21.62	13.32	1.55
	12.12	30.65	70.99	0.00	0.0637	11.49	505.7	408.97	0.0707	604.8	10.886	21.52	13.25	1.55
	13.14	30.63	71.01	0.00	0.0638	11.50	506.0	408.99	0.0711	610.6	10.991	21.72	13.39	1.55
	14.12	30.61	70.99	0.00	0.0638	11.50	506.0	409.13	0.0713	614.2	11.055	21.85	13.48	1.55
	15.14	30.58	70.96	0.00	0.0638	11.50	506.1	409.29	0.0714	615.6	11.082	21.91	13.52	1.55
	16.12	30.61	70.96	0.00	0.0638	11.51	506.5	409.66	0.0716	616.9	11.103	21.95	13.55	1.55
	17.14	30.61	70.96	0.00	0.0638	11.51	506.5	409.66	0.0718	620.0	11.160	22.06	13.63	1.55
