Mar 12 2018 at 12:44:07
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
Overcast, drizzle, PAR fluctuations
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.91	29.95	70.33	0.00	0.0633	11.48	505.0	411.22	0.0650	536.7	9.661	19.23	11.40	1.49
	1.92	29.90	70.28	0.00	0.0636	11.49	505.4	411.80	0.0649	537.7	9.679	19.28	11.42	1.49
	2.91	29.90	70.28	0.00	0.0635	11.47	504.6	411.16	0.0657	541.0	9.738	19.40	11.51	1.49
	3.92	29.88	70.28	0.00	0.0635	11.46	504.4	410.89	0.0648	544.4	9.800	19.52	11.61	1.49
	4.91	29.90	70.28	0.00	0.0633	11.44	503.2	409.99	0.0651	542.8	9.771	19.46	11.56	1.49
	5.92	29.90	70.28	0.00	0.0638	11.55	508.1	413.98	0.0647	527.1	9.489	18.90	11.12	1.49
	6.91	29.90	70.26	0.00	0.0636	11.48	505.3	411.86	0.0648	544.3	9.797	19.52	11.60	1.49
	7.92	29.88	70.28	0.00	0.0634	11.44	503.6	410.25	0.0659	551.2	9.921	19.76	11.79	1.49
	8.91	29.86	70.28	0.00	0.0634	11.45	504.0	410.57	0.0659	549.6	9.893	19.70	11.75	1.49
	9.92	29.90	70.28	0.00	0.0634	11.44	503.2	409.99	0.0662	554.7	9.984	19.88	11.89	1.49
	10.91	29.84	70.31	0.00	0.0635	11.50	506.0	412.03	0.0650	538.0	9.683	19.27	11.43	1.49
	11.92	29.90	70.28	0.00	0.0639	11.53	507.4	413.44	0.0636	532.3	9.581	19.08	11.27	1.49
	12.91	29.86	70.28	0.00	0.0640	11.58	509.7	415.23	0.0629	518.4	9.331	18.58	10.87	1.49
	13.92	29.88	70.28	0.00	0.0639	11.59	510.0	415.48	0.0631	515.5	9.280	18.48	10.79	1.49
	14.91	29.86	70.28	0.00	0.0640	11.56	508.6	414.35	0.0630	520.1	9.361	18.64	10.92	1.49
	15.92	29.86	70.28	0.00	0.0638	11.53	507.1	413.14	0.0641	527.9	9.503	18.92	11.14	1.49
	16.91	29.90	70.28	0.00	0.0638	11.56	508.4	414.25	0.0633	519.4	9.349	18.62	10.90	1.49
	17.92	29.88	70.26	0.00	0.0638	11.58	509.7	415.40	0.0635	516.1	9.290	18.51	10.80	1.49
	18.92	29.90	70.28	0.00	0.0637	11.54	507.6	413.61	0.0637	519.7	9.354	18.63	10.91	1.49
	19.92	29.90	70.26	0.00	0.0635	11.49	505.5	411.98	0.0642	532.4	9.584	19.09	11.27	1.49
	20.92	29.93	70.28	0.00	0.0639	11.59	509.8	415.41	0.0634	518.4	9.330	18.58	10.87	1.49
	21.92	29.88	70.31	0.00	0.0636	11.47	504.7	411.05	0.0647	539.9	9.718	19.35	11.48	1.49
	22.92	29.90	70.31	0.00	0.0636	11.51	506.5	412.51	0.0651	539.8	9.716	19.34	11.48	1.49
	23.92	29.91	70.31	0.00	0.0638	11.53	507.5	413.34	0.0643	536.0	9.648	19.21	11.37	1.49
	24.92	29.88	70.28	0.00	0.0638	11.55	508.2	414.05	0.0642	531.8	9.572	19.06	11.25	1.49
	25.92	29.86	70.26	0.00	0.0636	11.52	507.0	413.13	0.0646	536.0	9.648	19.22	11.37	1.49
	26.92	29.91	70.33	0.00	0.0638	11.50	505.9	411.89	0.0645	534.8	9.626	19.16	11.34	1.49
	27.92	29.86	70.28	0.00	0.0657	12.11	532.9	434.15	0.0646	536.7	9.661	19.24	11.39	1.49
	28.92	29.88	70.28	0.00	0.0692	11.81	519.5	423.20	0.0648	537.8	9.680	19.28	11.42	1.49
	29.92	29.88	70.28	0.00	0.0818	16.58	729.4	594.21	0.0648	540.4	9.728	19.37	11.50	1.49
	30.92	29.86	70.28	0.00	0.0768	15.26	671.5	547.03	0.0648	539.1	9.704	19.32	11.46	1.49
	31.92	29.88	70.28	0.00	0.0641	11.91	524.2	427.03	0.0666	553.5	9.963	19.84	11.86	1.49
