Mar 12 2018 at 12:08:18
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
Overcast, drizzle, PAR fluctuations
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.69	28.83	70.44	0.00	0.0650	11.83	520.6	421.72	0.0677	571.3	10.284	20.36	12.29	1.54
	1.67	28.81	70.41	0.00	0.0651	11.83	520.4	421.71	0.0678	577.6	10.397	20.59	12.45	1.55
	2.69	28.85	70.41	0.00	0.0651	11.84	521.0	422.26	0.0680	572.9	10.312	20.43	12.33	1.55
	3.67	28.85	70.41	0.00	0.0652	11.84	520.9	422.17	0.0686	579.9	10.439	20.68	12.51	1.54
	4.69	28.87	70.41	0.00	0.0651	11.83	520.7	421.98	0.0681	579.0	10.423	20.65	12.49	1.54
	5.67	28.85	70.41	0.00	0.0651	11.84	520.9	422.13	0.0686	578.9	10.420	20.64	12.49	1.54
	6.69	28.85	70.44	0.00	0.0650	11.83	520.7	421.82	0.0684	580.2	10.443	20.68	12.52	1.54
	7.67	28.85	70.41	0.00	0.0651	11.84	520.9	422.15	0.0693	582.6	10.486	20.77	12.58	1.55
	8.69	28.85	70.41	0.00	0.0651	11.85	521.3	422.47	0.0691	591.8	10.652	21.10	12.82	1.55
	9.67	28.85	70.44	0.00	0.0651	11.84	521.0	422.08	0.0688	582.9	10.492	20.78	12.59	1.54
	10.69	28.82	70.44	0.00	0.0652	11.84	521.1	422.11	0.0685	582.6	10.486	20.76	12.58	1.54
	11.67	28.85	70.39	0.00	0.0652	11.85	521.2	422.53	0.0695	589.8	10.616	21.04	12.77	1.54
	12.69	28.85	70.41	0.00	0.0652	11.84	521.1	422.27	0.0693	586.5	10.557	20.91	12.69	1.54
	13.67	28.85	70.41	0.00	0.0652	11.85	521.4	422.52	0.0694	592.9	10.672	21.14	12.85	1.55
	14.69	28.87	70.41	0.00	0.0652	11.85	521.6	422.72	0.0698	599.3	10.788	21.37	13.02	1.54
	15.69	28.84	70.41	0.00	0.0652	11.86	521.9	422.94	0.0702	604.7	10.884	21.56	13.15	1.54
	16.69	28.85	70.41	0.00	0.0652	11.86	521.9	422.98	0.0703	600.9	10.816	21.43	13.06	1.54
	17.69	28.87	70.41	0.00	0.0652	11.88	522.6	423.55	0.0705	611.2	11.002	21.80	13.32	1.54
	18.69	28.87	70.44	0.00	0.0653	11.88	522.7	423.51	0.0712	612.1	11.018	21.82	13.34	1.54
	19.70	28.87	70.41	0.00	0.0652	11.87	522.4	423.38	0.0714	622.3	11.202	22.19	13.59	1.54
	20.69	28.87	70.41	0.00	0.0653	11.87	522.2	423.20	0.0703	606.4	10.916	21.63	13.20	1.54
	21.77	28.87	70.41	0.00	0.0653	11.87	522.1	423.18	0.0709	608.5	10.953	21.70	13.25	1.55
	22.69	28.84	70.41	0.00	0.0653	11.87	522.3	423.26	0.0710	610.5	10.989	21.77	13.30	1.54
	23.69	28.84	70.41	0.00	0.0652	11.87	522.5	423.40	0.0712	614.6	11.064	21.92	13.40	1.54
	24.69	28.87	70.44	0.00	0.0652	11.87	522.2	423.12	0.0710	612.6	11.028	21.84	13.35	1.55
	25.75	28.87	70.41	0.00	0.0652	11.87	522.3	423.31	0.0709	616.1	11.089	21.97	13.44	1.55
	26.69	28.87	70.41	0.00	0.0652	11.88	522.6	423.56	0.0712	615.8	11.084	21.96	13.43	1.54
	27.75	28.86	70.41	0.00	0.0653	11.88	522.8	423.69	0.0716	619.1	11.143	22.08	13.51	1.54
	28.69	28.88	70.41	0.00	0.0652	11.89	523.0	423.86	0.0715	621.8	11.192	22.17	13.58	1.54
	29.75	28.88	70.41	0.00	0.0654	11.88	522.9	423.83	0.0722	623.9	11.231	22.25	13.64	1.54
	30.69	28.90	70.41	0.00	0.0654	11.89	523.1	424.04	0.0722	626.4	11.275	22.34	13.70	1.55
