Mar 12 2018 at 11:47:17
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
Overcast, light rain, first control plot
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.14	28.76	70.46	0.00	0.0646	11.73	516.1	417.80	0.0657	553.4	9.962	19.71	11.80	1.44
	1.12	28.76	70.44	0.00	0.0658	12.05	530.2	429.43	0.0653	539.2	9.705	19.21	11.40	1.44
	2.14	28.79	70.46	0.00	0.0648	11.79	518.8	420.04	0.0650	539.5	9.712	19.22	11.42	1.44
	3.12	28.79	70.44	0.00	0.0649	11.77	517.9	419.43	0.0650	539.0	9.702	19.21	11.40	1.45
	4.14	28.76	70.41	0.00	0.0651	11.89	523.1	423.79	0.0639	520.5	9.369	18.56	10.87	1.44
	5.12	28.76	70.46	0.00	0.0647	11.69	514.5	416.50	0.0644	531.2	9.561	18.92	11.18	1.44
	6.16	28.76	70.46	0.00	0.0649	11.81	519.6	420.63	0.0639	526.0	9.467	18.74	11.03	1.44
	7.14	28.76	70.46	0.00	0.0648	11.74	516.6	418.20	0.0657	555.4	9.998	19.79	11.85	1.44
	8.14	28.76	70.46	0.00	0.0652	13.12	577.1	467.21	0.0650	531.4	9.565	18.93	11.19	1.44
	9.14	28.77	70.44	0.00	0.0648	11.73	516.3	418.13	0.0641	524.8	9.446	18.70	11.00	1.45
	10.14	28.77	70.44	0.00	0.0646	11.75	516.9	418.63	0.0644	515.7	9.282	18.38	10.73	1.44
	11.14	28.76	70.44	0.00	0.0648	11.75	517.1	418.82	0.0637	511.0	9.198	18.21	10.60	1.44
	12.14	28.79	70.46	0.00	0.0663	11.80	519.0	420.21	0.0620	526.8	9.483	18.77	11.06	1.44
	13.14	28.72	70.46	0.00	0.0652	11.78	518.5	419.72	0.0620	529.3	9.528	18.85	11.12	1.44
	14.14	28.77	70.46	0.00	0.0644	11.76	517.4	418.92	0.0638	516.3	9.294	18.39	10.75	1.44
	15.14	28.73	70.44	0.00	0.0646	11.69	514.5	416.62	0.0632	518.2	9.328	18.46	10.81	1.45
	16.14	28.77	70.46	0.00	0.0651	11.81	519.5	420.59	0.0635	523.5	9.423	18.65	10.96	1.44
	17.14	28.75	70.46	0.00	0.0649	11.77	518.1	419.40	0.0634	527.1	9.489	18.78	11.06	1.44
	18.14	28.77	70.46	0.00	0.0658	11.87	522.2	422.81	0.0640	528.1	9.507	18.81	11.09	1.44
	19.14	28.75	70.44	0.00	0.0649	11.95	525.8	425.79	0.0644	532.4	9.584	18.97	11.21	1.44
	20.14	28.75	70.44	0.00	0.0648	11.73	516.3	418.15	0.0647	535.3	9.636	19.08	11.30	1.44
	21.14	28.75	70.46	0.00	0.0645	11.67	513.4	415.61	0.0648	534.9	9.628	19.05	11.28	1.44
	22.14	28.75	70.44	0.00	0.0642	11.64	512.0	414.66	0.0650	542.6	9.766	19.33	11.50	1.44
	23.14	28.75	70.46	0.00	0.0644	11.66	513.2	415.50	0.0654	540.6	9.730	19.26	11.44	1.44
	24.14	28.75	70.46	0.00	0.0644	11.69	514.3	416.34	0.0650	546.3	9.834	19.46	11.60	1.44
	25.14	28.73	70.46	0.00	0.0644	11.67	513.5	415.72	0.0661	546.2	9.831	19.45	11.60	1.44
	26.14	28.71	70.44	0.00	0.0647	11.76	517.4	418.93	0.0664	551.2	9.922	19.64	11.74	1.44
	27.14	28.71	70.46	0.00	0.0647	11.79	518.7	419.89	0.0667	564.9	10.168	20.12	12.11	1.44
	28.14	28.73	70.46	0.00	0.0647	11.73	516.3	417.91	0.0660	547.8	9.861	19.51	11.64	1.44
	29.14	28.69	70.44	0.00	0.0648	11.77	517.8	419.28	0.0658	549.7	9.895	19.58	11.69	1.44
