Mar 12 2018 at 9:27:04
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
First plot round two
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.83	29.71	71.01	0.00	0.0651	11.69	514.5	414.66	0.0621	502.4	9.043	17.81	10.39	1.53
	1.83	29.73	71.01	0.00	0.0641	11.71	515.4	415.38	0.0627	509.6	9.173	18.07	10.60	1.53
	2.83	29.69	71.04	0.00	0.0645	11.59	510.1	410.90	0.0612	498.7	8.977	17.68	10.28	1.53
	3.83	29.71	70.99	0.00	0.0638	11.53	507.2	408.89	0.0630	515.0	9.270	18.27	10.76	1.53
	4.83	29.71	71.01	0.00	0.0643	11.58	509.6	410.68	0.0611	505.5	9.099	17.92	10.48	1.53
	5.83	29.68	71.01	0.00	0.0645	11.61	511.0	411.73	0.0603	491.0	8.838	17.41	10.05	1.53
	6.83	29.71	71.01	0.00	0.0640	11.54	507.7	409.17	0.0623	510.9	9.195	18.11	10.64	1.53
	7.83	29.71	70.99	0.00	0.0646	11.69	514.6	414.81	0.0619	503.4	9.062	17.86	10.42	1.53
	8.91	29.71	71.01	0.00	0.0646	11.65	512.7	413.19	0.0622	505.8	9.104	17.93	10.49	1.53
	9.83	29.71	71.01	0.00	0.0647	11.72	515.7	415.58	0.0611	502.7	9.049	17.83	10.40	1.53
	10.83	29.71	71.01	0.00	0.0649	11.78	518.5	417.86	0.0583	454.2	8.176	16.11	8.89	1.53
	11.83	29.71	71.01	0.00	0.0649	11.75	517.0	416.65	0.0580	459.4	8.269	16.29	9.06	1.53
	12.91	29.71	71.01	0.00	0.0669	12.17	535.5	431.52	0.0588	457.7	8.238	16.23	9.00	1.53
	13.83	29.68	71.04	0.00	0.0658	11.95	525.8	423.58	0.0597	472.9	8.513	16.76	9.49	1.53
	14.91	29.73	71.01	0.00	0.0647	11.74	516.7	416.46	0.0585	466.8	8.402	16.55	9.29	1.53
	15.83	29.73	71.01	0.00	0.0646	11.69	514.5	414.68	0.0586	465.4	8.378	16.51	9.25	1.53
	16.84	29.73	71.01	0.00	0.0646	11.66	513.0	413.48	0.0606	485.8	8.744	17.23	9.89	1.53
	17.83	29.71	71.01	0.00	0.0645	11.65	512.8	413.24	0.0616	498.1	8.966	17.66	10.26	1.53
	18.84	29.77	71.01	0.00	0.0647	11.74	516.5	416.34	0.0618	501.3	9.023	17.78	10.36	1.53
	19.83	29.73	70.99	0.00	0.0647	11.68	514.1	414.43	0.0624	511.7	9.210	18.15	10.67	1.53
	20.83	29.73	70.99	0.00	0.0644	11.65	512.5	413.16	0.0628	512.5	9.225	18.18	10.69	1.53
	21.83	29.70	71.01	0.00	0.0641	11.60	510.4	411.28	0.0627	514.2	9.255	18.23	10.74	1.53
	22.83	29.71	71.01	0.00	0.0643	11.64	511.9	412.56	0.0607	489.4	8.809	17.35	10.00	1.53
	23.83	29.73	71.01	0.00	0.0644	11.61	510.9	411.75	0.0623	503.6	9.066	17.86	10.43	1.53
	24.83	29.73	71.01	0.00	0.0645	11.68	514.1	414.32	0.0611	487.5	8.774	17.29	9.94	1.53
	25.83	29.73	71.01	0.00	0.0643	11.66	512.9	413.40	0.0611	487.2	8.770	17.28	9.93	1.53
	26.83	29.73	70.99	0.00	0.0641	11.59	509.9	411.09	0.0619	499.5	8.991	17.72	10.30	1.53
	27.83	29.73	71.01	0.00	0.0642	11.63	511.8	412.50	0.0620	490.8	8.835	17.40	10.04	1.53
	28.83	29.73	71.01	0.00	0.0641	11.57	509.2	410.40	0.0623	507.3	9.131	17.99	10.54	1.53
	29.83	29.73	71.01	0.00	0.0644	11.62	511.1	411.90	0.0603	490.8	8.834	17.40	10.04	1.53
	30.83	29.73	71.01	0.00	0.0643	11.65	512.7	413.16	0.0605	484.5	8.721	17.18	9.85	1.53
	31.83	29.73	70.99	0.00	0.0642	11.54	507.8	409.38	0.0614	506.4	9.115	17.96	10.51	1.53
	32.83	29.73	71.01	0.00	0.0652	11.78	518.3	417.70	0.0617	493.1	8.875	17.48	10.11	1.53
	33.83	29.70	71.01	0.00	0.0647	11.61	511.0	411.83	0.0613	494.5	8.902	17.54	10.15	1.53
	34.83	29.73	71.01	0.00	0.0643	11.62	511.2	411.97	0.0609	491.4	8.845	17.42	10.06	1.53
	35.83	29.70	71.01	0.00	0.0640	11.59	510.0	410.96	0.0617	498.1	8.965	17.66	10.26	1.53
	36.83	29.75	71.04	0.00	0.0645	11.60	510.5	411.36	0.0620	505.5	9.098	17.92	10.48	1.53
	37.84	29.75	70.99	0.00	0.0644	11.61	511.0	412.02	0.0605	490.9	8.836	17.42	10.05	1.53
	38.83	29.75	71.01	0.00	0.0646	11.69	514.3	414.55	0.0595	475.5	8.559	16.86	9.57	1.53
	39.91	29.73	71.01	0.00	0.0642	11.58	509.5	410.60	0.0614	496.9	8.945	17.62	10.23	1.53
	40.83	29.70	70.99	0.00	0.0645	11.64	512.3	412.98	0.0629	500.9	9.017	17.77	10.35	1.53
	41.91	29.73	71.01	0.00	0.0642	11.55	508.1	409.47	0.0636	546.7	9.840	19.39	11.66	1.53
	42.83	29.75	71.01	0.00	0.0660	11.58	509.7	410.78	0.0619	509.5	9.171	18.07	10.60	1.53
	43.84	29.73	71.01	0.00	0.0643	11.65	512.7	413.17	0.0632	511.5	9.206	18.14	10.66	1.53
