Mar 12 2018 at 9:56:05
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
third plot
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.36	31.17	70.96	0.00	0.0638	11.56	508.7	412.21	0.0641	530.6	9.550	18.92	11.28	1.56
	1.34	31.20	70.96	0.00	0.0639	11.59	509.7	413.12	0.0609	481.5	8.666	17.17	9.83	1.56
	2.36	31.20	70.96	0.00	0.0646	11.60	510.5	413.70	0.0581	498.9	8.981	17.79	10.36	1.56
	3.42	31.20	70.94	0.00	0.0651	11.71	515.3	417.75	0.0579	467.1	8.408	16.66	9.38	1.56
	4.36	31.20	70.94	0.00	0.0657	12.00	528.2	428.20	0.0582	463.6	8.345	16.54	9.26	1.56
	5.36	31.20	70.96	0.00	0.0640	11.73	516.2	418.35	0.0611	492.1	8.857	17.55	10.15	1.56
	6.36	31.20	70.96	0.00	0.0645	11.69	514.5	417.01	0.0589	458.0	8.245	16.33	9.09	1.56
	7.36	31.20	70.96	0.00	0.0642	12.30	541.1	438.50	0.0630	493.7	8.886	17.60	10.20	1.56
	8.36	31.20	70.93	0.00	0.0651	11.91	524.0	424.84	0.0619	505.3	9.095	18.03	10.55	1.56
	9.36	31.20	70.96	0.00	0.0644	11.71	515.4	417.68	0.0636	512.4	9.223	18.27	10.76	1.56
	10.36	31.17	70.93	0.00	0.0642	11.60	510.4	413.75	0.0615	506.9	9.124	18.08	10.60	1.56
	11.36	31.20	70.96	0.00	0.0637	11.52	506.9	410.79	0.0608	496.4	8.935	17.70	10.28	1.56
	12.36	31.22	70.96	0.00	0.0638	11.63	511.7	414.71	0.0618	487.3	8.772	17.38	10.01	1.56
	13.36	31.22	70.96	0.00	0.0637	11.49	505.7	409.88	0.0608	495.2	8.913	17.66	10.25	1.56
	14.36	31.22	70.94	0.00	0.0633	11.47	504.7	409.18	0.0654	534.2	9.616	19.06	11.39	1.56
	15.36	31.22	70.94	0.00	0.0637	11.30	497.2	403.13	0.0649	612.1	11.017	21.83	13.46	1.56
	16.34	31.20	70.96	0.00	0.0648	12.04	529.8	429.41	0.0574	441.7	7.951	15.75	8.55	1.56
	17.36	31.19	70.96	0.00	0.0644	11.66	512.8	415.63	0.0577	465.1	8.372	16.58	9.31	1.56
	18.44	31.22	70.96	0.00	0.0643	11.57	509.1	412.63	0.0599	501.2	9.022	17.88	10.43	1.56
	19.36	31.22	70.96	0.00	0.0637	11.60	510.3	413.60	0.0619	486.1	8.749	17.33	9.97	1.56
	20.44	31.19	70.96	0.00	0.0636	11.42	502.7	407.37	0.0631	530.4	9.547	18.91	11.28	1.56
	21.36	31.19	70.96	0.00	0.0639	11.57	509.0	412.54	0.0606	477.6	8.597	17.03	9.71	1.56
	22.36	31.22	70.96	0.00	0.0641	11.56	508.7	412.33	0.0616	512.2	9.220	18.27	10.75	1.56
	23.36	31.22	70.96	0.00	0.0642	11.56	508.7	412.31	0.0588	480.4	8.648	17.13	9.80	1.56
	24.36	31.19	70.96	0.00	0.0639	11.51	506.5	410.45	0.0603	492.6	8.866	17.56	10.17	1.56
	25.36	31.24	70.96	0.00	0.0634	11.59	509.7	413.18	0.0629	483.1	8.696	17.23	9.88	1.56
	26.36	31.21	70.98	0.00	0.0638	11.53	507.2	410.93	0.0623	494.4	8.899	17.62	10.22	1.56
	27.36	31.24	70.96	0.00	0.0631	11.36	499.7	405.06	0.0663	548.5	9.872	19.56	11.79	1.56
	28.36	31.24	70.96	0.00	0.0636	11.39	501.1	406.17	0.0619	520.3	9.365	18.55	10.99	1.56
	29.36	31.21	70.96	0.00	0.0635	11.40	501.7	406.61	0.0635	528.7	9.517	18.85	11.23	1.56
	30.36	31.24	70.96	0.00	0.0650	11.77	517.7	419.61	0.0596	463.6	8.344	16.53	9.27	1.56
	31.36	31.24	70.96	0.00	0.0638	11.58	509.7	413.14	0.0612	478.6	8.615	17.07	9.74	1.56
	32.36	31.24	70.99	0.00	0.0640	11.60	510.5	413.64	0.0603	481.4	8.665	17.16	9.83	1.56
	33.34	31.24	70.94	0.00	0.0639	11.59	510.1	413.59	0.0606	472.5	8.505	16.86	9.55	1.56
	34.36	31.24	70.91	0.00	0.0645	11.58	509.4	413.19	0.0646	486.9	8.764	17.38	10.00	1.56
	35.36	31.23	70.96	0.00	0.0633	11.44	503.2	407.87	0.0653	549.2	9.885	19.59	11.81	1.56
	36.36	31.24	70.93	0.00	0.0638	11.48	505.2	409.67	0.0654	560.3	10.085	19.99	12.11	1.56
	37.44	31.24	70.96	0.00	0.0636	11.45	503.8	408.33	0.0645	549.9	9.898	19.61	11.83	1.56
	38.36	31.26	70.96	0.00	0.0645	11.69	514.5	417.07	0.0631	517.4	9.314	18.45	10.91	1.56
	39.36	31.26	70.96	0.00	0.0642	11.61	510.7	413.97	0.0639	522.8	9.410	18.65	11.06	1.56
	40.36	31.26	70.96	0.00	0.0636	11.46	504.2	408.70	0.0629	511.4	9.205	18.24	10.73	1.56
	41.36	31.26	70.96	0.00	0.0642	11.61	510.7	413.94	0.0628	521.3	9.384	18.59	11.02	1.56
	42.36	31.26	70.96	0.00	0.0635	11.48	505.2	409.50	0.0661	521.7	9.390	18.61	11.03	1.56
	43.36	31.26	70.98	0.00	0.0632	11.38	500.8	405.78	0.0666	553.5	9.963	19.74	11.93	1.56
	44.36	31.28	70.96	0.00	0.0636	11.47	504.5	409.01	0.0617	511.2	9.202	18.24	10.73	1.56
	45.36	31.26	70.94	0.00	0.0634	11.41	502.2	407.23	0.0636	521.4	9.386	18.60	11.03	1.56
	46.36	31.23	70.96	0.00	0.0632	11.36	500.0	405.29	0.0674	555.5	9.998	19.81	11.98	1.56
	47.36	31.26	70.96	0.00	0.0639	11.51	506.5	410.60	0.0635	522.4	9.403	18.63	11.05	1.56
	48.36	31.26	70.96	0.00	0.0638	11.48	505.1	409.47	0.0654	538.1	9.685	19.19	11.50	1.56
	49.36	31.28	70.96	0.00	0.0636	11.50	505.8	410.05	0.0639	511.3	9.204	18.24	10.73	1.56
	50.36	31.28	70.96	0.00	0.0636	11.41	502.1	407.04	0.0649	546.0	9.827	19.47	11.72	1.56
	51.36	31.28	70.93	0.00	0.0632	11.39	501.3	406.56	0.0684	573.2	10.318	20.45	12.46	1.56
