"2018-03-16 at 17:26"
Date(Y-M-D) Time(H:M:S) CO2(ppm) H2O(ppt) H2O(C) Cell_Temperature(C) Cell_Pressure(kPa) CO2_Absorption H2O_Absorption
2018-03-16 17:26:24 406.89 18.74 8.44 51.02 59.23 0.0499 0.0639
2018-03-16 17:26:25 405.66 18.73 8.44 51.02 59.24 0.0499 0.0639
2018-03-16 17:26:26 406.80 18.75 8.45 51.00 59.23 0.0499 0.0639
2018-03-16 17:26:27 408.10 18.74 8.45 51.00 59.24 0.0501 0.0639
2018-03-16 17:26:28 409.46 18.72 8.44 51.03 59.25 0.0502 0.0639
2018-03-16 17:26:29 411.39 18.74 8.45 51.03 59.24 0.0504 0.0639
2018-03-16 17:26:30 411.51 18.74 8.45 51.02 59.25 0.0504 0.0639
2018-03-16 17:26:31 411.88 18.76 8.46 51.02 59.25 0.0504 0.0640
2018-03-16 17:26:32 412.40 18.76 8.46 51.02 59.24 0.0504 0.0639
2018-03-16 17:26:33 414.10 18.75 8.46 50.99 59.24 0.0507 0.0640
2018-03-16 17:26:34 417.02 18.78 8.48 51.02 59.24 0.0509 0.0640
2018-03-16 17:26:35 415.39 18.78 8.48 51.03 59.25 0.0507 0.0641
2018-03-16 17:26:36 415.20 18.78 8.48 51.02 59.25 0.0507 0.0640
2018-03-16 17:26:37 418.87 18.79 8.49 51.02 59.25 0.0511 0.0641
2018-03-16 17:26:38 421.72 18.80 8.50 51.02 59.24 0.0513 0.0641
2018-03-16 17:26:40 421.13 18.83 8.52 50.99 59.25 0.0512 0.0642
2018-03-16 17:26:41 420.85 18.84 8.53 50.99 59.25 0.0512 0.0642
2018-03-16 17:26:42 421.33 18.86 8.55 51.02 59.25 0.0513 0.0642
2018-03-16 17:26:43 421.74 18.86 8.54 51.02 59.25 0.0513 0.0642
2018-03-16 17:26:44 422.09 18.86 8.55 51.03 59.24 0.0513 0.0642
2018-03-16 17:26:45 423.50 18.87 8.55 51.02 59.25 0.0515 0.0643
2018-03-16 17:26:46 424.49 18.92 8.59 51.02 59.24 0.0516 0.0644
2018-03-16 17:26:47 425.29 18.95 8.61 50.99 59.23 0.0516 0.0644
2018-03-16 17:26:48 425.21 18.97 8.63 51.00 59.24 0.0516 0.0645
2018-03-16 17:26:49 426.77 19.01 8.66 50.99 59.24 0.0518 0.0646
2018-03-16 17:26:50 428.72 19.02 8.67 51.00 59.25 0.0520 0.0646
2018-03-16 17:26:51 428.13 19.04 8.68 51.03 59.24 0.0518 0.0646
2018-03-16 17:26:52 429.01 19.05 8.69 51.02 59.23 0.0520 0.0646
2018-03-16 17:26:53 431.99 19.08 8.71 51.02 59.23 0.0522 0.0648
2018-03-16 17:26:54 431.54 19.12 8.74 51.00 59.22 0.0521 0.0648
2018-03-16 17:26:55 432.00 19.14 8.75 50.99 59.22 0.0522 0.0649
2018-03-16 17:26:56 431.25 19.15 8.76 50.99 59.22 0.0521 0.0649
2018-03-16 17:26:57 431.15 19.20 8.80 51.02 59.23 0.0521 0.0651
2018-03-16 17:26:58 432.29 19.23 8.83 51.03 59.23 0.0523 0.0651
2018-03-16 17:26:59 433.93 19.27 8.86 51.03 59.24 0.0524 0.0652
2018-03-16 17:27:00 434.90 19.27 8.86 51.02 59.24 0.0525 0.0652
2018-03-16 17:27:01 436.69 19.33 8.90 51.00 59.24 0.0526 0.0653
2018-03-16 17:27:02 438.09 19.35 8.92 50.99 59.23 0.0527 0.0654
2018-03-16 17:27:03 437.71 19.37 8.94 51.00 59.22 0.0527 0.0654
2018-03-16 17:27:04 437.54 19.41 8.96 51.00 59.22 0.0527 0.0655
2018-03-16 17:27:05 438.02 19.44 8.99 51.02 59.23 0.0528 0.0656
2018-03-16 17:27:06 439.19 19.44 8.99 51.03 59.23 0.0528 0.0655
2018-03-16 17:27:07 439.43 19.43 8.98 51.02 59.23 0.0529 0.0655
2018-03-16 17:27:08 441.32 19.42 8.97 51.02 59.22 0.0530 0.0655
2018-03-16 17:27:09 440.67 19.41 8.96 50.99 59.23 0.0530 0.0655
2018-03-16 17:27:10 441.97 19.43 8.98 51.00 59.22 0.0531 0.0656
2018-03-16 17:27:11 443.45 19.43 8.98 51.02 59.23 0.0532 0.0656
2018-03-16 17:27:12 442.20 19.41 8.96 51.02 59.22 0.0531 0.0655
2018-03-16 17:27:13 442.15 19.42 8.97 51.02 59.22 0.0531 0.0656
2018-03-16 17:27:14 443.14 19.43 8.98 51.02 59.22 0.0532 0.0655
2018-03-16 17:27:15 445.86 19.43 8.98 51.02 59.21 0.0534 0.0656
2018-03-16 17:27:16 448.17 19.45 8.99 50.99 59.21 0.0536 0.0656
2018-03-16 17:27:17 449.28 19.46 9.00 51.00 59.21 0.0537 0.0656
2018-03-16 17:27:18 449.47 19.45 8.99 50.99 59.21 0.0537 0.0656
2018-03-16 17:27:19 448.97 19.49 9.02 51.00 59.21 0.0537 0.0657
2018-03-16 17:27:20 449.16 19.50 9.03 51.02 59.22 0.0538 0.0657
2018-03-16 17:27:21 450.43 19.52 9.05 51.02 59.23 0.0538 0.0658
2018-03-16 17:27:22 451.42 19.55 9.07 51.02 59.22 0.0539 0.0658
2018-03-16 17:27:23 452.99 19.55 9.06 51.02 59.20 0.0540 0.0658
2018-03-16 17:27:24 452.84 19.56 9.07 51.02 59.20 0.0540 0.0659
2018-03-16 17:27:25 452.50 19.58 9.09 51.00 59.19 0.0540 0.0659
2018-03-16 17:27:26 453.78 19.59 9.09 51.00 59.19 0.0541 0.0659
2018-03-16 17:27:27 453.08 19.58 9.09 51.02 59.21 0.0541 0.0659
2018-03-16 17:27:28 453.85 19.58 9.09 51.03 59.21 0.0541 0.0659
2018-03-16 17:27:29 453.35 19.60 9.11 51.02 59.20 0.0541 0.0660
2018-03-16 17:27:30 455.27 19.60 9.10 51.02 59.20 0.0543 0.0659
2018-03-16 17:27:31 457.60 19.58 9.09 50.99 59.21 0.0545 0.0659
2018-03-16 17:27:32 459.37 19.60 9.11 50.99 59.21 0.0546 0.0660
2018-03-16 17:27:33 460.67 19.59 9.10 50.99 59.21 0.0547 0.0659
2018-03-16 17:27:34 458.93 19.64 9.14 51.02 59.21 0.0546 0.0661
2018-03-16 17:27:35 459.38 19.62 9.13 51.03 59.22 0.0546 0.0660
2018-03-16 17:27:36 460.60 19.59 9.10 51.02 59.22 0.0548 0.0660
2018-03-16 17:27:37 462.20 19.62 9.12 51.02 59.24 0.0549 0.0660
2018-03-16 17:27:38 463.11 19.63 9.14 51.02 59.23 0.0549 0.0661
2018-03-16 17:27:39 462.83 19.63 9.13 51.00 59.22 0.0548 0.0660
2018-03-16 17:27:40 464.62 19.62 9.12 50.99 59.22 0.0551 0.0660
2018-03-16 17:27:41 464.87 19.65 9.14 51.00 59.22 0.0551 0.0661
2018-03-16 17:27:42 466.41 19.66 9.15 51.02 59.22 0.0553 0.0661
2018-03-16 17:27:43 466.51 19.63 9.14 51.02 59.24 0.0552 0.0661
2018-03-16 17:27:44 465.97 19.66 9.16 51.02 59.24 0.0552 0.0661
2018-03-16 17:27:45 465.97 19.66 9.16 51.02 59.24 0.0552 0.0661
2018-03-16 17:27:46 466.80 19.68 9.17 51.00 59.23 0.0554 0.0662
2018-03-16 17:27:47 470.36 19.71 9.19 50.99 59.22 0.0555 0.0662
2018-03-16 17:27:48 469.83 19.71 9.20 51.00 59.24 0.0555 0.0663
2018-03-16 17:27:49 469.68 19.76 9.23 51.02 59.25 0.0556 0.0664
2018-03-16 17:27:50 471.42 19.81 9.27 51.03 59.24 0.0557 0.0665
2018-03-16 17:27:52 473.19 19.80 9.26 51.02 59.24 0.0558 0.0664
