"2018-03-16 at 17:28"
Date(Y-M-D) Time(H:M:S) CO2(ppm) H2O(ppt) H2O(C) Cell_Temperature(C) Cell_Pressure(kPa) CO2_Absorption H2O_Absorption
2018-03-16 17:28:54 411.46 19.59 9.12 50.99 59.30 0.0504 0.0660
2018-03-16 17:28:55 411.89 19.59 9.12 50.99 59.28 0.0504 0.0660
2018-03-16 17:28:56 411.44 19.59 9.12 51.02 59.29 0.0504 0.0660
2018-03-16 17:28:57 412.09 19.57 9.10 51.02 59.28 0.0505 0.0659
2018-03-16 17:28:58 413.42 19.56 9.09 51.03 59.25 0.0506 0.0659
2018-03-16 17:28:59 413.92 19.56 9.09 51.02 59.25 0.0506 0.0659
2018-03-16 17:29:00 415.08 19.57 9.09 51.02 59.24 0.0507 0.0659
2018-03-16 17:29:01 416.46 19.55 9.08 51.00 59.24 0.0508 0.0658
2018-03-16 17:29:02 416.80 19.52 9.06 50.99 59.25 0.0509 0.0658
2018-03-16 17:29:03 418.57 19.53 9.07 51.00 59.25 0.0510 0.0658
2018-03-16 17:29:04 418.21 19.54 9.07 51.02 59.25 0.0510 0.0659
2018-03-16 17:29:05 418.08 19.53 9.06 51.03 59.26 0.0510 0.0658
2018-03-16 17:29:06 419.76 19.50 9.04 51.03 59.25 0.0512 0.0657
2018-03-16 17:29:07 420.95 19.52 9.05 51.02 59.24 0.0513 0.0658
2018-03-16 17:29:08 421.25 19.48 9.02 51.00 59.24 0.0512 0.0657
2018-03-16 17:29:09 421.78 19.49 9.03 50.99 59.24 0.0513 0.0657
2018-03-16 17:29:10 421.86 19.50 9.04 50.99 59.25 0.0513 0.0658
2018-03-16 17:29:11 422.47 19.50 9.04 50.99 59.25 0.0513 0.0658
2018-03-16 17:29:12 422.40 19.47 9.02 51.02 59.25 0.0514 0.0657
2018-03-16 17:29:13 424.79 19.47 9.02 51.02 59.26 0.0516 0.0657
2018-03-16 17:29:14 425.41 19.47 9.02 51.02 59.26 0.0516 0.0657
2018-03-16 17:29:15 425.54 19.44 8.99 51.02 59.26 0.0517 0.0656
2018-03-16 17:29:16 426.64 19.46 9.01 51.02 59.26 0.0518 0.0657
2018-03-16 17:29:17 427.10 19.43 8.99 51.02 59.26 0.0518 0.0656
2018-03-16 17:29:18 427.65 19.43 8.99 51.02 59.25 0.0519 0.0656
2018-03-16 17:29:19 427.71 19.43 8.99 51.02 59.27 0.0519 0.0655
2018-03-16 17:29:20 429.00 19.40 8.97 51.03 59.27 0.0520 0.0655
2018-03-16 17:29:21 429.21 19.44 9.00 51.02 59.27 0.0520 0.0657
2018-03-16 17:29:22 430.43 19.44 9.00 51.00 59.26 0.0521 0.0656
2018-03-16 17:29:23 431.21 19.43 8.99 50.99 59.27 0.0522 0.0656
2018-03-16 17:29:24 431.42 19.42 8.98 50.99 59.26 0.0522 0.0656
2018-03-16 17:29:25 431.63 19.44 8.99 50.99 59.25 0.0521 0.0657
2018-03-16 17:29:26 432.18 19.43 8.99 51.02 59.26 0.0523 0.0656
2018-03-16 17:29:27 433.23 19.42 8.98 51.02 59.27 0.0524 0.0656
2018-03-16 17:29:28 434.12 19.39 8.96 51.02 59.27 0.0525 0.0655
2018-03-16 17:29:29 435.27 19.38 8.95 51.02 59.26 0.0525 0.0655
2018-03-16 17:29:30 435.29 19.38 8.95 51.00 59.26 0.0525 0.0655
2018-03-16 17:29:31 435.94 19.40 8.97 50.99 59.26 0.0526 0.0656
2018-03-16 17:29:32 436.71 19.43 8.99 51.00 59.26 0.0526 0.0656
2018-03-16 17:29:33 436.84 19.43 8.99 50.99 59.26 0.0527 0.0656
2018-03-16 17:29:34 438.94 19.43 8.99 51.03 59.27 0.0528 0.0656
2018-03-16 17:29:35 438.53 19.44 9.00 51.03 59.27 0.0529 0.0656
2018-03-16 17:29:36 439.98 19.40 8.97 51.02 59.28 0.0530 0.0655
2018-03-16 17:29:37 440.33 19.42 8.98 51.02 59.26 0.0530 0.0656
2018-03-16 17:29:38 440.76 19.45 9.00 51.02 59.26 0.0530 0.0656
2018-03-16 17:29:39 441.39 19.43 8.99 50.99 59.26 0.0531 0.0656
2018-03-16 17:29:40 441.59 19.42 8.99 51.02 59.28 0.0531 0.0656
2018-03-16 17:29:41 441.70 19.44 9.00 51.02 59.28 0.0531 0.0657
2018-03-16 17:29:42 443.01 19.43 9.00 51.03 59.29 0.0532 0.0656
2018-03-16 17:29:43 443.11 19.43 9.00 51.02 59.30 0.0533 0.0656
2018-03-16 17:29:44 444.67 19.45 9.01 51.00 59.28 0.0534 0.0657
2018-03-16 17:29:45 445.06 19.43 8.99 51.00 59.27 0.0534 0.0656
2018-03-16 17:29:46 445.51 19.45 9.00 50.99 59.26 0.0534 0.0657
2018-03-16 17:29:47 445.81 19.45 9.01 50.99 59.28 0.0535 0.0657
2018-03-16 17:29:48 445.82 19.43 8.99 51.03 59.28 0.0535 0.0656
2018-03-16 17:29:49 446.99 19.45 9.00 51.03 59.27 0.0536 0.0657
2018-03-16 17:29:50 447.59 19.43 8.99 51.02 59.28 0.0537 0.0656
2018-03-16 17:29:51 447.59 19.43 8.99 51.02 59.28 0.0537 0.0656
2018-03-16 17:29:52 448.33 19.42 8.98 51.02 59.28 0.0537 0.0656
2018-03-16 17:29:53 448.58 19.39 8.97 51.02 59.28 0.0537 0.0656
2018-03-16 17:29:54 449.15 19.42 8.99 51.00 59.30 0.0538 0.0656
2018-03-16 17:29:55 450.28 19.42 8.99 51.00 59.30 0.0539 0.0656
2018-03-16 17:29:56 450.75 19.44 9.00 51.02 59.30 0.0539 0.0657
2018-03-16 17:29:57 452.75 19.44 9.01 51.03 59.30 0.0541 0.0657
2018-03-16 17:29:58 452.25 19.46 9.02 51.02 59.28 0.0541 0.0657
2018-03-16 17:29:59 452.83 19.49 9.04 51.02 59.29 0.0541 0.0658
2018-03-16 17:30:00 452.51 19.49 9.04 51.00 59.27 0.0540 0.0657
2018-03-16 17:30:01 454.18 19.50 9.05 50.99 59.27 0.0542 0.0658
2018-03-16 17:30:02 454.79 19.51 9.06 51.00 59.28 0.0543 0.0658
2018-03-16 17:30:04 455.24 19.56 9.10 51.02 59.29 0.0543 0.0659
2018-03-16 17:30:05 455.57 19.57 9.10 51.02 59.29 0.0544 0.0660
2018-03-16 17:30:06 456.86 19.57 9.10 51.03 59.30 0.0544 0.0660
2018-03-16 17:30:07 457.77 19.59 9.11 51.02 59.28 0.0545 0.0660
2018-03-16 17:30:08 458.17 19.61 9.13 51.02 59.27 0.0546 0.0660
2018-03-16 17:30:09 457.63 19.59 9.12 50.99 59.29 0.0546 0.0660
2018-03-16 17:30:10 459.65 19.59 9.12 51.00 59.30 0.0547 0.0660
2018-03-16 17:30:11 459.97 19.59 9.12 51.00 59.30 0.0548 0.0660
2018-03-16 17:30:12 460.18 19.59 9.12 51.02 59.30 0.0547 0.0660
2018-03-16 17:30:13 461.14 19.59 9.12 51.03 59.30 0.0548 0.0660
2018-03-16 17:30:14 461.71 19.60 9.12 51.02 59.28 0.0549 0.0660
2018-03-16 17:30:15 461.87 19.63 9.14 51.02 59.27 0.0549 0.0661
2018-03-16 17:30:16 462.58 19.60 9.13 51.00 59.30 0.0550 0.0660
2018-03-16 17:30:17 463.39 19.59 9.11 51.00 59.30 0.0550 0.0660
2018-03-16 17:30:18 463.54 19.58 9.11 51.02 59.29 0.0551 0.0660
2018-03-16 17:30:19 464.25 19.60 9.13 51.02 59.28 0.0550 0.0660
2018-03-16 17:30:20 465.73 19.59 9.12 51.02 59.30 0.0552 0.0660
