"2018-03-12 at 21:43"
Date(Y-M-D) Time(H:M:S) CO2(ppm) H2O(ppt) H2O(C) Cell_Temperature(C) Cell_Pressure(kPa) CO2_Absorption H2O_Absorption
2018-03-12 21:43:28 417.35 22.16 11.38 51.04 60.97 0.0524 0.0739
2018-03-12 21:43:29 418.16 22.19 11.41 51.02 60.99 0.0525 0.0740
2018-03-12 21:43:30 418.92 22.19 11.42 51.02 61.07 0.0527 0.0740
2018-03-12 21:43:31 419.35 22.12 11.38 51.02 61.07 0.0527 0.0739
2018-03-12 21:43:32 419.57 22.13 11.39 51.02 61.07 0.0527 0.0739
2018-03-12 21:43:33 420.34 22.12 11.39 51.02 61.10 0.0528 0.0739
2018-03-12 21:43:34 419.70 22.11 11.35 51.02 61.01 0.0527 0.0738
2018-03-12 21:43:35 420.67 22.18 11.40 51.02 60.99 0.0528 0.0739
2018-03-12 21:43:36 421.81 22.20 11.42 51.02 61.01 0.0529 0.0740
2018-03-12 21:43:37 422.73 22.22 11.43 51.02 61.01 0.0530 0.0741
2018-03-12 21:43:38 422.95 22.21 11.43 51.02 61.05 0.0530 0.0741
2018-03-12 21:43:39 422.59 22.15 11.40 51.02 61.07 0.0530 0.0740
2018-03-12 21:43:40 423.82 22.21 11.44 51.02 61.06 0.0531 0.0741
2018-03-12 21:43:41 422.84 22.17 11.41 51.02 61.06 0.0530 0.0740
2018-03-12 21:43:42 422.85 22.14 11.37 51.04 61.01 0.0530 0.0738
2018-03-12 21:43:43 425.82 22.17 11.42 51.02 61.09 0.0533 0.0740
2018-03-12 21:43:44 426.12 22.16 11.41 51.02 61.09 0.0533 0.0740
2018-03-12 21:43:45 425.53 22.15 11.39 51.02 61.05 0.0533 0.0739
2018-03-12 21:43:46 426.07 22.15 11.39 50.99 61.03 0.0533 0.0739
2018-03-12 21:43:47 426.28 22.14 11.37 51.02 60.99 0.0533 0.0739
2018-03-12 21:43:48 425.47 22.09 11.33 51.02 60.98 0.0532 0.0737
2018-03-12 21:43:49 428.43 22.18 11.40 51.04 60.99 0.0535 0.0739
2018-03-12 21:43:50 427.60 22.10 11.35 51.02 61.01 0.0534 0.0738
2018-03-12 21:43:51 429.14 22.14 11.38 51.02 61.05 0.0536 0.0739
2018-03-12 21:43:52 429.29 22.10 11.36 51.02 61.05 0.0536 0.0738
2018-03-12 21:43:53 429.07 22.07 11.34 51.02 61.06 0.0536 0.0738
2018-03-12 21:43:54 430.18 22.06 11.33 50.99 61.03 0.0537 0.0737
2018-03-12 21:43:55 429.72 22.07 11.32 51.02 60.97 0.0536 0.0737
2018-03-12 21:43:56 430.53 22.06 11.32 51.02 60.99 0.0537 0.0737
2018-03-12 21:43:57 432.02 22.07 11.34 51.04 61.06 0.0539 0.0738
2018-03-12 21:43:58 432.19 21.99 11.29 51.02 61.07 0.0539 0.0736
2018-03-12 21:43:59 431.46 21.95 11.25 51.02 61.03 0.0538 0.0735
2018-03-12 21:44:00 433.29 22.06 11.33 51.02 61.05 0.0540 0.0737
2018-03-12 21:44:01 433.45 21.93 11.24 51.02 61.03 0.0540 0.0734
2018-03-12 21:44:02 433.33 22.03 11.31 51.02 61.02 0.0539 0.0736
2018-03-12 21:44:03 433.37 21.98 11.27 51.02 61.05 0.0540 0.0735
2018-03-12 21:44:04 434.34 21.94 11.25 51.02 61.05 0.0541 0.0734
2018-03-12 21:44:05 434.28 21.98 11.26 51.02 61.01 0.0540 0.0735
2018-03-12 21:44:06 433.89 21.98 11.26 51.02 60.98 0.0540 0.0735
2018-03-12 21:44:07 436.00 22.00 11.28 51.02 61.01 0.0542 0.0735
2018-03-12 21:44:08 436.97 22.00 11.29 51.02 61.07 0.0543 0.0736
2018-03-12 21:44:09 435.81 21.93 11.23 51.02 61.02 0.0542 0.0734
2018-03-12 21:44:10 437.30 22.02 11.30 51.02 61.01 0.0543 0.0736
2018-03-12 21:44:11 437.45 21.97 11.26 51.04 61.03 0.0543 0.0735
2018-03-12 21:44:12 438.46 22.01 11.30 51.02 61.06 0.0544 0.0736
2018-03-12 21:44:13 438.36 21.99 11.28 51.02 61.02 0.0544 0.0735
2018-03-12 21:44:14 439.63 21.97 11.27 51.02 61.05 0.0545 0.0735
2018-03-12 21:44:15 438.80 21.95 11.26 51.02 61.05 0.0545 0.0735
2018-03-12 21:44:16 441.10 22.04 11.32 51.02 61.07 0.0547 0.0737
2018-03-12 21:44:17 439.69 21.97 11.27 51.02 61.06 0.0546 0.0735
2018-03-12 21:44:18 440.30 21.95 11.26 51.02 61.05 0.0546 0.0735
