"2018-03-12 at 22:34"
Date(Y-M-D) Time(H:M:S) CO2(ppm) H2O(ppt) H2O(C) Cell_Temperature(C) Cell_Pressure(kPa) CO2_Absorption H2O_Absorption
2018-03-12 22:34:17 410.29 21.08 10.04 51.02 58.65 0.0498 0.0688
2018-03-12 22:34:18 410.77 21.08 10.05 51.02 58.64 0.0498 0.0688
2018-03-12 22:34:19 410.22 21.07 10.03 51.02 58.62 0.0497 0.0687
2018-03-12 22:34:20 409.76 21.09 10.05 51.02 58.63 0.0497 0.0688
2018-03-12 22:34:21 411.22 21.06 10.03 51.02 58.65 0.0498 0.0687
2018-03-12 22:34:22 412.66 21.11 10.06 51.02 58.64 0.0500 0.0688
2018-03-12 22:34:23 412.95 21.09 10.05 51.02 58.62 0.0500 0.0688
2018-03-12 22:34:24 413.20 21.07 10.04 51.02 58.65 0.0500 0.0687
2018-03-12 22:34:25 414.17 21.15 10.11 51.02 58.72 0.0502 0.0690
2018-03-12 22:34:26 413.07 21.05 10.05 51.04 58.73 0.0501 0.0688
2018-03-12 22:34:27 414.20 21.09 10.07 51.02 58.70 0.0502 0.0689
2018-03-12 22:34:28 413.87 21.06 10.04 51.02 58.68 0.0501 0.0688
2018-03-12 22:34:29 414.93 21.11 10.07 51.02 58.67 0.0502 0.0689
2018-03-12 22:34:30 414.64 21.09 10.06 51.02 58.69 0.0502 0.0688
2018-03-12 22:34:31 416.52 21.06 10.05 50.99 58.72 0.0504 0.0688
2018-03-12 22:34:32 416.37 21.08 10.07 51.02 58.73 0.0504 0.0689
2018-03-12 22:34:33 416.01 21.09 10.07 51.02 58.72 0.0503 0.0689
2018-03-12 22:34:34 416.33 21.10 10.08 51.04 58.73 0.0504 0.0689
2018-03-12 22:34:35 417.08 21.12 10.09 51.02 58.72 0.0504 0.0689
2018-03-12 22:34:36 417.91 21.13 10.10 51.02 58.71 0.0505 0.0690
2018-03-12 22:34:37 417.23 21.11 10.08 51.02 58.71 0.0504 0.0689
2018-03-12 22:34:38 420.10 21.13 10.10 50.99 58.74 0.0507 0.0690
2018-03-12 22:34:39 419.08 21.18 10.14 51.02 58.75 0.0506 0.0691
2018-03-12 22:34:40 417.74 21.10 10.07 51.02 58.72 0.0505 0.0689
2018-03-12 22:34:42 420.36 21.16 10.12 51.02 58.70 0.0507 0.0690
2018-03-12 22:34:43 419.51 21.17 10.13 51.02 58.74 0.0507 0.0691
2018-03-12 22:34:44 420.43 21.20 10.16 51.02 58.76 0.0508 0.0692
2018-03-12 22:34:45 421.59 21.23 10.18 51.02 58.75 0.0508 0.0692
2018-03-12 22:34:46 420.95 21.14 10.11 51.02 58.73 0.0508 0.0690
2018-03-12 22:34:47 422.55 21.24 10.19 51.02 58.76 0.0509 0.0693
2018-03-12 22:34:48 423.28 21.19 10.15 51.02 58.75 0.0510 0.0691
2018-03-12 22:34:49 422.46 21.21 10.17 51.02 58.76 0.0509 0.0692
2018-03-12 22:34:50 422.95 21.22 10.17 51.02 58.76 0.0510 0.0692
2018-03-12 22:34:51 423.86 21.24 10.19 51.02 58.79 0.0511 0.0693
2018-03-12 22:34:52 423.60 21.25 10.20 51.02 58.77 0.0511 0.0693
2018-03-12 22:34:53 424.34 21.25 10.19 50.99 58.76 0.0511 0.0693
2018-03-12 22:34:54 425.29 21.24 10.19 51.02 58.77 0.0512 0.0693
2018-03-12 22:34:55 424.42 21.24 10.20 51.02 58.78 0.0511 0.0693
2018-03-12 22:34:56 425.29 21.27 10.22 51.02 58.80 0.0512 0.0694
2018-03-12 22:34:57 425.16 21.24 10.20 51.02 58.81 0.0512 0.0693
2018-03-12 22:34:58 426.08 21.26 10.21 51.02 58.80 0.0513 0.0694
