Mar 13 2018 at 9:27:56
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
In cloud roll, temperature drop 50%
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.67	23.78	65.91	0.00	0.0619	11.38	500.8	426.36	0.0563	452.4	8.142	16.94	8.54	1.42
	1.67	23.78	65.88	0.00	0.0610	11.14	490.0	417.25	0.0564	454.0	8.173	17.01	8.59	1.42
	2.67	23.76	65.91	0.00	0.0613	11.11	489.0	416.22	0.0561	453.6	8.165	16.99	8.58	1.42
	3.67	23.78	65.93	0.00	0.0609	11.09	488.2	415.39	0.0564	453.1	8.155	16.96	8.56	1.42
	4.67	23.78	65.88	0.00	0.0609	11.05	486.1	413.97	0.0559	452.0	8.136	16.94	8.52	1.42
	5.67	23.78	65.88	0.00	0.0609	11.07	487.0	414.72	0.0557	446.0	8.028	16.71	8.33	1.42
	6.67	23.78	65.91	0.00	0.0609	11.04	485.9	413.60	0.0560	452.8	8.150	16.96	8.55	1.42
	7.67	23.80	65.91	0.00	0.0609	11.06	486.5	414.18	0.0560	452.7	8.148	16.96	8.55	1.42
	8.67	23.81	65.89	0.00	0.0611	11.12	489.1	416.54	0.0554	447.1	8.048	16.75	8.37	1.42
	9.69	23.80	65.88	-250.10	0.0613	11.20	492.9	419.75	0.0554	446.4	8.036	16.73	8.34	1.42
	10.69	23.81	65.88	250.00	0.0612	11.15	490.7	417.94	0.0559	449.5	8.091	16.85	8.44	1.42
	11.67	23.81	65.88	0.00	0.0611	11.17	491.3	418.44	0.0555	445.5	8.018	16.69	8.31	1.42
	12.67	23.81	65.88	0.00	0.0609	11.10	488.3	415.86	0.0559	449.0	8.082	16.83	8.43	1.42
	13.67	23.81	65.90	0.00	0.0610	11.10	488.3	415.77	0.0560	450.4	8.106	16.87	8.47	1.42
	14.67	23.83	65.88	0.00	0.0613	11.15	490.8	418.05	0.0559	449.9	8.098	16.86	8.46	1.42
	15.67	23.81	65.91	0.00	0.0613	11.10	488.5	415.90	0.0559	451.4	8.124	16.91	8.50	1.42
	16.67	23.78	65.89	0.00	0.0610	11.11	488.7	416.17	0.0563	455.2	8.194	17.06	8.63	1.42
	17.67	23.80	65.93	0.00	0.0611	11.08	487.4	414.81	0.0560	449.4	8.089	16.83	8.44	1.42
	18.66	23.80	65.88	0.00	0.0612	11.14	490.1	417.39	0.0557	447.9	8.063	16.79	8.39	1.42
	19.67	23.78	65.88	0.00	0.0609	11.08	487.5	415.16	0.0558	445.5	8.018	16.69	8.31	1.42
	20.75	23.78	65.91	0.00	0.0609	11.06	486.5	414.15	0.0556	448.1	8.066	16.78	8.40	1.42
	21.67	23.76	65.91	0.00	0.0608	11.05	486.0	413.71	0.0558	449.7	8.095	16.84	8.45	1.42
	22.75	23.76	65.91	0.00	0.0608	11.04	486.0	413.67	0.0557	448.0	8.063	16.78	8.39	1.42
	23.67	23.76	65.91	0.00	0.0608	11.07	487.2	414.75	0.0559	447.0	8.047	16.74	8.36	1.42
	24.67	23.74	65.91	0.00	0.0607	11.05	486.4	413.99	0.0559	448.4	8.071	16.79	8.40	1.42
	25.67	23.74	65.90	0.00	0.0606	11.01	484.4	412.35	0.0559	449.1	8.084	16.82	8.43	1.42
	26.67	23.74	65.88	0.00	0.0607	11.02	484.7	412.78	0.0563	452.9	8.151	16.97	8.55	1.42
	27.67	23.74	65.88	0.00	0.0608	11.05	486.1	413.89	0.0557	446.8	8.043	16.74	8.35	1.42
	28.67	23.74	65.91	0.00	0.0613	11.10	488.5	415.83	0.0560	452.2	8.140	16.94	8.53	1.42
	29.67	23.74	65.89	0.00	0.0613	11.21	493.4	420.13	0.0556	445.7	8.023	16.70	8.32	1.42
	30.67	23.74	65.88	0.00	0.0611	11.12	489.4	416.70	0.0555	445.9	8.026	16.71	8.32	1.42
	31.67	23.74	65.91	0.00	0.0607	11.03	485.3	413.08	0.0558	448.3	8.070	16.79	8.40	1.42
	32.67	23.74	65.88	0.00	0.0609	11.04	485.8	413.69	0.0556	446.4	8.035	16.72	8.34	1.42
