Mar 13 2018 at 10:50:59
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
Extreme cloud cover low light low temps
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.22	21.21	65.86	0.00	0.0603	10.92	480.6	405.87	0.0556	446.8	8.042	16.60	8.22	1.42
	1.20	21.19	65.86	0.00	0.0602	10.92	480.3	405.65	0.0555	446.6	8.039	16.60	8.22	1.41
	2.22	21.21	65.86	0.00	0.0602	10.91	480.1	405.50	0.0557	446.1	8.030	16.58	8.20	1.41
	3.20	21.21	65.83	0.00	0.0603	10.92	480.3	405.76	0.0558	447.3	8.051	16.63	8.24	1.41
	4.22	21.21	65.86	0.00	0.0603	10.92	480.4	405.70	0.0558	447.8	8.061	16.64	8.26	1.41
	5.20	21.23	65.83	0.00	0.0602	10.92	480.6	406.12	0.0558	449.3	8.088	16.71	8.31	1.42
	6.22	21.21	65.85	0.00	0.0604	10.92	480.4	405.80	0.0558	448.6	8.075	16.67	8.28	1.42
	7.20	21.21	65.86	0.00	0.0602	10.90	479.8	405.20	0.0559	450.2	8.104	16.73	8.34	1.41
	8.22	21.21	65.83	0.00	0.0601	10.91	480.1	405.63	0.0559	449.6	8.092	16.71	8.32	1.41
	9.20	21.21	65.86	0.00	0.0601	10.90	479.8	405.22	0.0559	449.8	8.096	16.72	8.32	1.41
	10.22	21.21	65.86	0.00	0.0602	10.91	480.1	405.44	0.0560	450.2	8.103	16.73	8.34	1.41
	11.20	21.21	65.86	0.00	0.0602	10.90	479.6	405.09	0.0560	450.7	8.113	16.75	8.35	1.42
	12.22	21.21	65.86	0.00	0.0602	10.91	479.9	405.32	0.0563	453.8	8.169	16.87	8.46	1.41
	13.20	21.18	65.86	0.00	0.0603	10.91	479.9	405.23	0.0563	452.1	8.138	16.80	8.40	1.41
	14.22	21.21	65.83	0.00	0.0601	10.92	480.4	405.84	0.0560	451.8	8.133	16.80	8.39	1.42
	15.20	21.19	65.86	0.00	0.0602	10.90	479.7	405.15	0.0561	451.8	8.132	16.79	8.39	1.42
	16.22	21.18	65.83	0.00	0.0602	10.91	480.1	405.64	0.0561	453.2	8.157	16.85	8.43	1.42
	17.22	21.21	65.83	0.00	0.0601	10.91	480.0	405.54	0.0561	453.4	8.161	16.86	8.44	1.42
	18.20	21.21	65.86	0.00	0.0601	10.89	479.0	404.59	0.0561	452.3	8.141	16.81	8.41	1.42
	19.22	21.23	65.86	0.00	0.0602	10.90	479.8	405.27	0.0563	454.2	8.176	16.88	8.47	1.42
	20.20	21.21	65.83	0.00	0.0602	10.91	480.0	405.53	0.0565	454.7	8.185	16.90	8.48	1.41
	21.22	21.21	65.86	0.00	0.0601	10.90	479.8	405.24	0.0563	454.5	8.180	16.89	8.48	1.41
	22.20	21.21	65.83	0.00	0.0602	10.92	480.3	405.80	0.0563	454.5	8.181	16.89	8.48	1.42
	23.22	21.21	65.86	0.00	0.0602	10.92	480.5	405.81	0.0564	455.6	8.201	16.93	8.51	1.41
	24.20	21.21	65.83	0.00	0.0602	10.90	479.7	405.25	0.0564	455.5	8.198	16.93	8.51	1.41
	25.22	21.21	65.83	0.00	0.0603	10.91	480.2	405.67	0.0566	456.8	8.222	16.98	8.55	1.42
	26.20	21.19	65.86	0.00	0.0603	10.91	480.0	405.39	0.0566	456.8	8.223	16.97	8.55	1.41
	27.22	21.19	65.86	0.00	0.0602	10.91	479.9	405.29	0.0565	455.8	8.204	16.94	8.52	1.42
	28.20	21.19	65.83	0.00	0.0603	10.91	480.0	405.53	0.0565	457.6	8.238	17.01	8.58	1.42
	29.22	21.21	65.86	0.00	0.0601	10.92	480.4	405.75	0.0565	457.1	8.228	16.99	8.56	1.41
	30.20	21.19	65.83	0.00	0.0602	10.91	480.2	405.73	0.0566	458.1	8.245	17.03	8.59	1.42
	31.22	21.19	65.83	0.00	0.0602	10.92	480.5	405.94	0.0566	457.5	8.235	17.01	8.57	1.41
	32.20	21.21	65.86	0.00	0.0602	10.92	480.3	405.64	0.0566	457.8	8.240	17.01	8.58	1.41
	33.22	21.21	65.86	0.00	0.0602	10.92	480.3	405.67	0.0567	459.5	8.270	17.07	8.64	1.42
	34.22	21.19	65.86	0.00	0.0603	10.92	480.4	405.68	0.0568	459.7	8.275	17.08	8.64	1.42
	35.22	21.19	65.83	0.00	0.0602	10.92	480.4	405.88	0.0570	461.0	8.299	17.14	8.69	1.41
	36.28	21.19	65.86	0.00	0.0601	10.92	480.4	405.75	0.0568	461.1	8.301	17.14	8.69	1.41
	37.22	21.17	65.88	0.00	0.0602	10.92	480.4	405.54	0.0569	461.0	8.298	17.12	8.68	1.41
	38.22	21.21	65.86	0.00	0.0602	10.92	480.3	405.69	0.0569	460.7	8.293	17.12	8.68	1.42
	39.20	21.17	65.86	0.00	0.0603	10.92	480.4	405.66	0.0570	461.2	8.302	17.14	8.69	1.42
	40.22	21.17	65.88	0.00	0.0603	10.91	480.2	405.38	0.0570	461.7	8.311	17.15	8.71	1.42
	41.20	21.19	65.86	0.00	0.0602	10.92	480.4	405.69	0.0570	462.3	8.321	17.18	8.73	1.41
	42.22	21.19	65.86	0.00	0.0602	10.92	480.3	405.65	0.0571	462.4	8.324	17.18	8.73	1.41
	43.20	21.21	65.86	0.00	0.0603	10.92	480.6	405.87	0.0572	463.5	8.342	17.22	8.77	1.41
	44.22	21.19	65.86	0.00	0.0602	10.92	480.3	405.63	0.0571	462.2	8.320	17.17	8.72	1.41
	45.20	21.19	65.86	0.00	0.0603	10.92	480.3	405.66	0.0571	463.0	8.334	17.21	8.75	1.42
	46.22	21.19	65.81	0.00	0.0603	10.93	480.8	406.36	0.0573	465.1	8.371	17.29	8.82	1.42
	47.20	21.18	65.86	0.00	0.0603	10.92	480.6	405.89	0.0572	464.8	8.367	17.27	8.81	1.42
	48.22	21.19	65.86	0.00	0.0602	10.91	480.1	405.47	0.0572	464.3	8.357	17.25	8.79	1.41
	49.20	21.19	65.86	0.00	0.0603	10.92	480.7	405.93	0.0574	466.4	8.396	17.33	8.86	1.41
	50.22	21.19	65.86	0.00	0.0603	10.92	480.5	405.76	0.0574	467.2	8.409	17.36	8.88	1.42
	51.20	21.19	65.88	0.00	0.0602	10.93	480.7	405.83	0.0574	467.6	8.417	17.37	8.90	1.42
	52.22	21.19	65.83	0.00	0.0602	10.92	480.7	406.07	0.0572	465.7	8.383	17.31	8.84	1.42
	53.20	21.19	65.88	0.00	0.0603	10.92	480.6	405.70	0.0574	466.0	8.388	17.31	8.85	1.42
	54.22	21.19	65.86	0.00	0.0603	10.93	480.9	406.13	0.0575	468.0	8.423	17.39	8.91	1.41
	55.20	21.17	65.86	0.00	0.0603	10.93	480.9	406.09	0.0574	466.9	8.405	17.35	8.87	1.41
	56.22	21.19	65.86	0.00	0.0603	10.93	480.9	406.12	0.0574	466.5	8.397	17.34	8.86	1.42
	57.28	21.19	65.86	0.00	0.0603	10.94	481.3	406.46	0.0576	468.6	8.435	17.41	8.93	1.42
	58.22	21.19	65.83	0.00	0.0602	10.93	481.1	406.48	0.0575	468.0	8.424	17.40	8.91	1.42
	59.22	21.19	65.86	0.00	0.0602	10.92	480.7	405.95	0.0577	469.6	8.452	17.45	8.96	1.41
	60.22	21.19	65.86	0.00	0.0604	10.93	481.0	406.25	0.0577	469.6	8.453	17.45	8.96	1.42
	61.22	21.19	65.83	0.00	0.0603	10.93	480.8	406.17	0.0576	469.1	8.444	17.44	8.94	1.41
	62.20	21.19	65.86	0.00	0.0603	10.93	480.8	406.05	0.0576	468.3	8.430	17.40	8.92	1.42
	63.22	21.19	65.86	0.00	0.0603	10.93	480.8	406.08	0.0577	470.3	8.466	17.48	8.98	1.42
	64.20	21.19	65.86	0.00	0.0602	10.91	480.1	405.50	0.0578	471.5	8.487	17.52	9.02	1.42
	65.22	21.19	65.86	0.00	0.0603	10.93	481.0	406.21	0.0578	470.3	8.465	17.47	8.98	1.41
	66.20	21.14	65.86	0.00	0.0603	10.93	480.9	406.06	0.0577	469.9	8.459	17.46	8.97	1.42
	67.22	21.21	65.86	0.00	0.0602	10.92	480.6	405.88	0.0578	470.0	8.459	17.46	8.97	1.41
	68.20	21.18	65.86	0.00	0.0604	10.94	481.2	406.40	0.0578	471.1	8.480	17.50	9.01	1.42
	69.22	21.19	65.86	0.00	0.0603	10.93	481.0	406.26	0.0578	471.9	8.495	17.54	9.03	1.42
	70.20	21.21	65.86	0.00	0.0603	10.94	481.3	406.52	0.0579	473.0	8.514	17.58	9.07	1.41
	71.22	21.19	65.86	0.00	0.0603	10.93	481.0	406.18	0.0579	471.9	8.494	17.54	9.03	1.41
	72.20	21.19	65.83	0.00	0.0603	10.92	480.7	406.11	0.0579	471.9	8.494	17.54	9.03	1.42
