Mar 13 2018 at 9:33:28
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
In cloud roll, temperature drop 50%
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.50	23.50	65.88	0.00	0.0608	11.05	486.3	413.73	0.0552	441.6	7.948	16.53	8.17	1.41
	1.56	23.50	65.88	0.00	0.0608	11.06	486.5	413.92	0.0552	442.6	7.967	16.57	8.20	1.41
	2.50	23.50	65.88	0.00	0.0608	11.05	486.4	413.84	0.0552	442.4	7.963	16.56	8.19	1.41
	3.56	23.50	65.88	0.00	0.0609	11.05	486.2	413.66	0.0554	442.3	7.962	16.56	8.19	1.41
	4.50	23.50	65.88	0.00	0.0608	11.05	486.4	413.82	0.0554	444.1	7.993	16.62	8.25	1.41
	5.50	23.50	65.88	0.00	0.0608	11.05	486.2	413.68	0.0553	444.3	7.997	16.63	8.26	1.41
	6.50	23.50	65.86	0.00	0.0608	11.06	486.5	414.04	0.0555	444.6	8.003	16.65	8.27	1.41
	7.50	23.50	65.88	0.00	0.0608	11.05	486.0	413.48	0.0554	444.4	8.000	16.64	8.26	1.41
	8.50	23.50	65.88	0.00	0.0607	11.05	486.2	413.64	0.0555	444.4	8.000	16.64	8.26	1.41
	9.50	23.50	65.88	0.00	0.0609	11.05	486.3	413.72	0.0556	446.3	8.033	16.71	8.32	1.41
	10.50	23.50	65.88	0.00	0.0609	11.05	486.3	413.79	0.0556	445.6	8.021	16.68	8.30	1.41
	11.50	23.50	65.88	0.00	0.0608	11.05	486.3	413.74	0.0556	446.5	8.036	16.71	8.33	1.41
	12.52	23.50	65.88	250.00	0.0608	11.05	486.4	413.84	0.0557	447.2	8.050	16.74	8.35	1.41
	13.50	23.48	65.86	0.00	0.0608	11.06	486.5	414.04	0.0557	447.4	8.054	16.75	8.36	1.41
	14.50	23.50	65.91	0.00	0.0608	11.06	486.5	413.80	0.0558	448.1	8.066	16.77	8.38	1.41
	15.50	23.50	65.88	0.00	0.0608	11.06	486.6	413.98	0.0558	448.7	8.077	16.80	8.40	1.41
	16.50	23.48	65.91	0.00	0.0609	11.06	486.6	413.84	0.0559	449.4	8.088	16.81	8.42	1.41
	17.50	23.48	65.91	0.00	0.0608	11.06	486.7	413.91	0.0559	449.4	8.090	16.82	8.42	1.41
	18.50	23.50	65.91	0.00	0.0609	11.06	486.5	413.76	0.0560	450.1	8.101	16.84	8.45	1.41
	19.50	23.46	65.88	0.00	0.0608	11.06	486.8	414.08	0.0559	450.4	8.107	16.86	8.45	1.41
	20.48	23.50	65.88	0.00	0.0609	11.07	487.0	414.34	0.0561	451.3	8.123	16.89	8.49	1.41
	21.50	23.50	65.90	0.00	0.0608	11.06	486.8	414.08	0.0560	451.0	8.117	16.88	8.48	1.41
	22.48	23.48	65.88	0.00	0.0608	11.06	486.8	414.12	0.0561	452.1	8.138	16.92	8.51	1.41
	23.50	23.52	65.91	0.00	0.0609	11.07	487.1	414.26	0.0561	452.4	8.143	16.93	8.52	1.41
	24.48	23.52	65.88	0.00	0.0609	11.07	487.2	414.53	0.0562	452.7	8.149	16.95	8.53	1.41
	25.50	23.52	65.91	0.00	0.0608	11.07	487.1	414.33	0.0562	453.1	8.156	16.96	8.55	1.41
	26.58	23.48	65.89	0.00	0.0609	11.08	487.4	414.63	0.0563	454.0	8.171	16.99	8.57	1.41
	27.50	23.48	65.86	0.00	0.0610	11.08	487.4	414.80	0.0563	454.2	8.175	17.01	8.58	1.41
	28.58	23.48	65.91	0.00	0.0609	11.08	487.5	414.59	0.0563	454.5	8.180	17.01	8.59	1.41
	29.50	23.48	65.88	0.00	0.0609	11.08	487.5	414.77	0.0563	454.7	8.184	17.02	8.60	1.41
	30.50	23.44	65.88	0.00	0.0610	11.08	487.4	414.63	0.0565	455.6	8.201	17.05	8.62	1.41
	31.50	23.48	65.91	0.00	0.0610	11.08	487.6	414.64	0.0565	455.8	8.205	17.06	8.63	1.41
	32.50	23.50	65.88	0.00	0.0610	11.09	488.1	415.24	0.0566	456.3	8.214	17.08	8.65	1.41
	33.50	23.50	65.88	0.00	0.0610	11.08	487.6	414.84	0.0565	456.1	8.210	17.07	8.64	1.41
	34.50	23.50	65.88	0.00	0.0610	11.09	487.8	415.07	0.0565	456.9	8.223	17.10	8.67	1.41
	35.50	23.50	65.88	0.00	0.0610	11.10	488.2	415.37	0.0565	457.8	8.241	17.14	8.70	1.41
	36.50	23.48	65.88	0.00	0.0610	11.10	488.3	415.45	0.0566	458.1	8.246	17.15	8.71	1.41
	37.50	23.46	65.89	0.00	0.0610	11.11	488.7	415.71	0.0566	458.8	8.258	17.17	8.73	1.41
	38.50	23.48	65.86	0.00	0.0611	11.11	488.7	415.90	0.0567	458.8	8.258	17.18	8.73	1.41
	39.50	23.52	65.90	0.00	0.0611	11.11	488.9	415.86	0.0568	460.0	8.280	17.22	8.77	1.41
	40.50	23.50	65.88	0.00	0.0611	11.11	488.7	415.76	0.0568	460.0	8.280	17.22	8.77	1.41
	41.50	23.48	65.88	0.00	0.0610	11.11	489.0	416.02	0.0569	460.8	8.295	17.25	8.79	1.41
	42.50	23.46	65.88	0.00	0.0611	11.11	489.0	415.96	0.0570	460.6	8.292	17.24	8.79	1.41
	43.50	23.50	65.88	0.00	0.0611	11.12	489.2	416.23	0.0570	461.3	8.303	17.27	8.81	1.41
	44.50	23.50	65.86	0.00	0.0611	11.12	489.2	416.41	0.0570	462.7	8.329	17.33	8.86	1.41
	45.50	23.50	65.88	0.00	0.0611	11.13	489.5	416.51	0.0570	463.0	8.333	17.33	8.86	1.41
	46.50	23.50	65.88	0.00	0.0611	11.12	489.5	416.46	0.0570	462.9	8.332	17.33	8.86	1.41
	47.48	23.53	65.88	0.00	0.0611	11.12	489.4	416.43	0.0571	463.4	8.341	17.35	8.88	1.41
	48.50	23.50	65.91	0.00	0.0611	11.13	489.6	416.40	0.0572	464.4	8.359	17.38	8.91	1.41
	49.48	23.52	65.88	0.00	0.0611	11.13	489.5	416.52	0.0572	464.8	8.366	17.40	8.92	1.41
	50.50	23.52	65.88	0.00	0.0611	11.12	489.5	416.49	0.0571	463.9	8.350	17.37	8.89	1.41
	51.48	23.52	65.91	0.00	0.0611	11.13	489.8	416.56	0.0573	465.0	8.369	17.40	8.93	1.41
	52.50	23.52	65.88	0.00	0.0612	11.13	489.6	416.60	0.0574	464.9	8.368	17.40	8.93	1.41
	53.58	23.50	65.88	0.00	0.0612	11.14	490.0	416.92	0.0575	466.6	8.399	17.47	8.98	1.41
	54.50	23.50	65.88	0.00	0.0612	11.13	489.9	416.81	0.0574	466.5	8.397	17.46	8.98	1.41
	55.50	23.50	65.89	0.00	0.0612	11.14	490.2	417.01	0.0575	466.9	8.405	17.48	8.99	1.41
	56.50	23.50	65.91	0.00	0.0611	11.14	490.3	416.97	0.0574	466.9	8.404	17.47	8.99	1.41
	57.50	23.50	65.91	0.00	0.0612	11.15	490.4	417.07	0.0575	467.7	8.419	17.50	9.02	1.41
	58.50	23.48	65.88	0.00	0.0611	11.14	490.1	416.96	0.0575	468.0	8.423	17.52	9.02	1.41
	59.50	23.50	65.91	0.00	0.0612	11.14	490.2	416.92	0.0576	468.4	8.432	17.53	9.04	1.41
	60.50	23.50	65.88	0.00	0.0612	11.15	490.5	417.29	0.0577	468.8	8.439	17.55	9.05	1.41
	61.50	23.44	65.88	0.00	0.0612	11.15	490.6	417.34	0.0576	469.4	8.450	17.57	9.07	1.41
	62.50	23.50	65.91	0.00	0.0612	11.15	490.6	417.28	0.0577	469.4	8.449	17.56	9.07	1.41
	63.50	23.48	65.88	0.00	0.0612	11.15	490.5	417.30	0.0577	469.5	8.450	17.57	9.07	1.41
	64.50	23.46	65.88	0.00	0.0613	11.15	490.7	417.40	0.0577	470.1	8.461	17.60	9.09	1.41
	65.50	23.48	65.91	0.00	0.0613	11.15	490.6	417.23	0.0578	470.2	8.463	17.59	9.09	1.41
	66.50	23.49	65.86	0.00	0.0612	11.15	490.6	417.57	0.0578	470.5	8.468	17.62	9.10	1.41
	67.50	23.46	65.88	0.00	0.0613	11.16	491.2	417.84	0.0579	471.9	8.494	17.66	9.15	1.41
	68.50	23.48	65.91	0.00	0.0613	11.16	491.0	417.52	0.0578	470.3	8.465	17.60	9.10	1.41
	69.50	23.46	65.86	0.00	0.0613	11.16	491.1	417.92	0.0578	471.6	8.488	17.66	9.14	1.41
	70.50	23.44	65.91	0.00	0.0613	11.16	491.0	417.46	0.0580	472.0	8.495	17.66	9.15	1.41
