Mar 13 2018 at 10:54:38
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
Extreme cloud cover low light low temps
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.67	21.11	65.86	0.00	0.0614	11.20	492.8	416.10	0.0555	447.1	8.048	16.61	8.23	1.42
	1.66	21.11	65.83	0.00	0.0614	11.20	492.9	416.33	0.0556	446.6	8.040	16.60	8.21	1.42
	2.67	21.09	65.86	0.00	0.0615	11.20	492.8	416.01	0.0558	448.2	8.068	16.65	8.27	1.42
	3.66	21.09	65.86	0.00	0.0614	11.20	492.9	416.11	0.0558	448.5	8.074	16.66	8.28	1.42
	4.67	21.11	65.86	0.00	0.0615	11.20	492.8	416.07	0.0558	447.5	8.056	16.63	8.24	1.41
	5.66	21.09	65.88	0.00	0.0614	11.20	492.8	415.91	0.0555	447.2	8.050	16.61	8.23	1.42
	6.67	21.11	65.86	0.00	0.0614	11.20	493.0	416.22	0.0557	447.9	8.063	16.64	8.26	1.42
	7.66	21.11	65.83	0.00	0.0615	11.20	492.9	416.27	0.0558	448.1	8.067	16.65	8.26	1.41
	8.67	21.11	65.86	0.00	0.0614	11.20	492.8	416.04	0.0559	449.0	8.081	16.68	8.29	1.41
	9.66	21.11	65.86	0.00	0.0614	11.20	492.9	416.11	0.0557	448.1	8.066	16.65	8.26	1.41
	10.67	21.11	65.83	0.00	0.0615	11.20	492.9	416.36	0.0559	448.6	8.075	16.67	8.28	1.41
	11.66	21.11	65.81	0.00	0.0614	11.21	493.1	416.66	0.0558	449.4	8.089	16.71	8.30	1.42
	12.67	21.11	65.83	0.00	0.0615	11.21	493.2	416.53	0.0559	449.7	8.095	16.71	8.32	1.42
	13.66	21.13	65.86	0.00	0.0615	11.21	493.3	416.54	0.0559	450.1	8.102	16.72	8.33	1.41
	14.66	21.11	65.81	0.00	0.0615	11.21	493.4	416.88	0.0560	450.8	8.114	16.76	8.35	1.41
	15.66	21.11	65.86	0.00	0.0616	11.22	493.7	416.86	0.0561	451.6	8.130	16.78	8.38	1.41
	16.66	21.11	65.86	0.00	0.0615	11.22	493.8	416.87	0.0561	451.6	8.128	16.77	8.38	1.41
	17.66	21.09	65.83	0.00	0.0614	11.22	493.5	416.79	0.0560	451.6	8.129	16.78	8.38	1.42
	18.66	21.09	65.86	0.00	0.0615	11.22	493.8	416.87	0.0561	452.2	8.140	16.80	8.40	1.42
	19.73	21.11	65.81	0.00	0.0616	11.22	493.9	417.26	0.0562	452.6	8.148	16.83	8.41	1.41
	20.66	21.09	65.81	0.00	0.0616	11.23	494.1	417.43	0.0562	453.2	8.158	16.85	8.43	1.41
	21.67	21.07	65.83	0.00	0.0616	11.24	494.4	417.50	0.0563	453.6	8.164	16.85	8.44	1.41
	22.66	21.09	65.83	0.00	0.0617	11.23	494.2	417.40	0.0563	453.5	8.162	16.85	8.44	1.41
	23.67	21.09	65.83	0.00	0.0616	11.24	494.7	417.77	0.0562	454.1	8.174	16.88	8.46	1.42
	24.66	21.09	65.86	0.00	0.0616	11.24	494.4	417.36	0.0563	454.1	8.173	16.87	8.46	1.42
	25.67	21.11	65.83	0.00	0.0617	11.25	494.9	418.01	0.0564	455.1	8.191	16.91	8.49	1.41
	26.66	21.07	65.83	0.00	0.0617	11.24	494.6	417.66	0.0564	454.6	8.183	16.89	8.47	1.41
	27.67	21.11	65.86	0.00	0.0617	11.25	495.0	417.92	0.0565	454.9	8.188	16.90	8.48	1.41
	28.66	21.09	65.86	0.00	0.0616	11.26	495.6	418.41	0.0564	455.8	8.204	16.93	8.51	1.42
	29.67	21.11	65.86	0.00	0.0617	11.26	495.7	418.48	0.0564	456.0	8.208	16.94	8.52	1.42
	30.66	21.11	65.83	0.00	0.0617	11.26	495.6	418.58	0.0566	456.3	8.213	16.96	8.53	1.41
	31.67	21.07	65.86	0.00	0.0617	11.27	495.9	418.66	0.0564	456.6	8.219	16.96	8.54	1.41
	32.66	21.07	65.83	0.00	0.0618	11.28	496.2	419.03	0.0566	457.0	8.225	16.98	8.55	1.41
	33.67	21.09	65.86	0.00	0.0618	11.28	496.4	419.06	0.0566	457.6	8.236	17.00	8.57	1.41
	34.66	21.09	65.86	0.00	0.0617	11.29	496.6	419.22	0.0565	457.3	8.232	16.99	8.56	1.42
	35.66	21.09	65.88	0.00	0.0618	11.28	496.3	418.88	0.0565	457.6	8.237	16.99	8.57	1.42
	36.66	21.11	65.83	0.00	0.0617	11.28	496.4	419.30	0.0565	458.0	8.245	17.02	8.59	1.42
	37.66	21.11	65.88	0.00	0.0619	11.29	496.7	419.21	0.0567	458.5	8.253	17.03	8.60	1.41
	38.73	21.11	65.86	0.00	0.0617	11.29	496.6	419.30	0.0566	458.4	8.252	17.03	8.60	1.41
	39.66	21.09	65.83	0.00	0.0619	11.30	497.2	419.89	0.0568	459.1	8.264	17.06	8.62	1.41
	40.67	21.09	65.86	0.00	0.0618	11.30	497.3	419.80	0.0566	459.1	8.264	17.05	8.62	1.41
	41.66	21.09	65.86	0.00	0.0619	11.30	497.2	419.75	0.0567	459.4	8.269	17.06	8.63	1.42
	42.67	21.09	65.86	0.00	0.0619	11.30	497.3	419.84	0.0568	459.5	8.270	17.07	8.63	1.41
	43.66	21.11	65.86	0.00	0.0620	11.32	498.1	420.50	0.0569	460.9	8.296	17.12	8.68	1.41
	44.67	21.11	65.83	0.00	0.0619	11.34	498.7	421.25	0.0569	460.9	8.295	17.13	8.68	1.41
	45.66	21.09	65.86	0.00	0.0620	11.33	498.7	420.98	0.0570	460.9	8.296	17.12	8.68	1.41
	46.67	21.07	65.86	0.00	0.0619	11.33	498.6	420.88	0.0569	461.2	8.301	17.13	8.68	1.42
	47.66	21.09	65.86	0.00	0.0620	11.33	498.4	420.80	0.0569	461.2	8.302	17.13	8.69	1.42
	48.67	21.07	65.86	0.00	0.0619	11.32	498.3	420.66	0.0568	461.3	8.303	17.13	8.69	1.41
	49.66	21.09	65.86	0.00	0.0621	11.34	498.8	421.13	0.0570	462.0	8.315	17.16	8.71	1.42
	50.67	21.09	65.86	0.00	0.0620	11.34	498.9	421.15	0.0570	461.9	8.314	17.16	8.71	1.41
	51.66	21.09	65.81	0.00	0.0620	11.34	498.8	421.45	0.0571	462.0	8.316	17.17	8.71	1.41
	52.67	21.09	65.83	0.00	0.0621	11.34	499.0	421.43	0.0570	462.2	8.319	17.17	8.72	1.42
	53.66	21.09	65.83	0.00	0.0621	11.35	499.3	421.67	0.0571	462.6	8.327	17.19	8.73	1.41
	54.67	21.07	65.86	0.00	0.0621	11.35	499.2	421.43	0.0571	463.0	8.334	17.20	8.74	1.41
	55.66	21.07	65.86	0.00	0.0621	11.35	499.3	421.50	0.0571	462.8	8.331	17.19	8.74	1.41
	56.67	21.09	65.86	0.00	0.0622	11.37	500.4	422.44	0.0572	463.4	8.341	17.21	8.76	1.41
	57.73	21.07	65.86	0.00	0.0621	11.37	500.2	422.30	0.0572	463.8	8.348	17.23	8.77	1.41
	58.66	21.09	65.86	0.00	0.0622	11.37	500.2	422.26	0.0572	463.6	8.345	17.22	8.76	1.42
	59.67	21.09	65.86	0.00	0.0621	11.37	500.2	422.32	0.0571	464.0	8.353	17.24	8.78	1.41
	60.66	21.09	65.83	0.00	0.0621	11.38	500.5	422.72	0.0571	464.4	8.360	17.26	8.79	1.41
	61.67	21.09	65.86	0.00	0.0623	11.38	500.6	422.63	0.0573	464.8	8.366	17.26	8.80	1.41
	62.66	21.07	65.83	0.00	0.0623	11.39	501.1	423.19	0.0573	465.1	8.372	17.28	8.81	1.41
	63.67	21.09	65.83	0.00	0.0623	11.39	500.9	423.09	0.0573	464.9	8.368	17.27	8.80	1.42
	64.66	21.06	65.83	0.00	0.0622	11.40	501.5	423.50	0.0573	466.0	8.388	17.31	8.84	1.42
	65.67	21.07	65.83	0.00	0.0622	11.40	501.4	423.42	0.0573	466.4	8.395	17.33	8.85	1.41
	66.66	21.07	65.83	0.00	0.0623	11.39	501.1	423.21	0.0573	466.0	8.388	17.32	8.84	1.41
	67.67	21.07	65.83	0.00	0.0623	11.40	501.4	423.44	0.0573	466.1	8.390	17.32	8.84	1.41
	68.66	21.09	65.86	0.00	0.0622	11.40	501.4	423.31	0.0573	465.9	8.387	17.31	8.84	1.41
	69.67	21.07	65.86	0.00	0.0624	11.40	501.7	423.56	0.0574	466.9	8.404	17.34	8.87	1.42
	70.66	21.07	65.86	0.00	0.0623	11.40	501.7	423.56	0.0574	467.0	8.406	17.35	8.87	1.42
	71.67	21.06	65.83	0.00	0.0623	11.40	501.7	423.63	0.0574	467.0	8.407	17.35	8.87	1.41
	72.66	21.09	65.83	0.00	0.0624	11.41	501.9	423.86	0.0575	467.6	8.417	17.38	8.89	1.41
	73.67	21.09	65.88	0.00	0.0624	11.40	501.8	423.46	0.0575	467.0	8.405	17.34	8.87	1.42
	74.66	21.09	65.83	0.00	0.0623	11.41	502.0	423.94	0.0574	467.3	8.412	17.37	8.88	1.41
	75.67	21.06	65.86	0.00	0.0624	11.41	502.1	423.82	0.0575	467.7	8.418	17.37	8.89	1.42
	76.67	21.07	65.83	0.00	0.0623	11.42	502.3	424.20	0.0575	468.3	8.430	17.40	8.91	1.42
	77.67	21.07	65.83	0.00	0.0624	11.42	502.5	424.35	0.0575	468.5	8.433	17.41	8.92	1.41
	78.67	21.07	65.86	0.00	0.0623	11.42	502.4	424.15	0.0576	468.8	8.438	17.41	8.93	1.41
	79.66	21.07	65.86	0.00	0.0624	11.42	502.6	424.33	0.0575	468.7	8.437	17.41	8.93	1.41
	80.67	21.06	65.86	0.00	0.0624	11.42	502.6	424.22	0.0577	468.6	8.435	17.41	8.92	1.41
	81.66	21.07	65.86	0.00	0.0624	11.43	502.8	424.46	0.0575	468.9	8.441	17.42	8.93	1.42
	82.67	21.09	65.86	0.00	0.0624	11.43	502.8	424.49	0.0576	469.2	8.445	17.43	8.94	1.41
	83.66	21.07	65.86	0.00	0.0624	11.43	502.8	424.47	0.0576	469.4	8.450	17.44	8.95	1.41
	84.67	21.09	65.86	0.00	0.0625	11.43	502.9	424.61	0.0577	469.8	8.456	17.45	8.96	1.42
	85.66	21.07	65.81	0.00	0.0625	11.44	503.3	425.20	0.0577	470.2	8.464	17.48	8.97	1.41
	86.67	21.07	65.81	0.00	0.0625	11.44	503.2	425.10	0.0577	469.8	8.456	17.46	8.96	1.42
	87.66	21.07	65.86	0.00	0.0625	11.44	503.4	424.94	0.0576	470.3	8.465	17.47	8.97	1.42
	88.67	21.06	65.83	0.00	0.0624	11.44	503.4	425.13	0.0577	470.6	8.471	17.49	8.98	1.41
	89.66	21.07	65.83	0.00	0.0625	11.45	503.6	425.33	0.0579	471.3	8.483	17.51	9.01	1.42
	90.67	21.09	65.83	0.00	0.0625	11.45	503.7	425.44	0.0577	471.1	8.480	17.51	9.00	1.41
	91.66	21.07	65.83	0.00	0.0625	11.44	503.6	425.24	0.0578	470.7	8.473	17.49	8.99	1.41
	92.67	21.07	65.86	0.00	0.0625	11.45	503.7	425.20	0.0578	470.8	8.475	17.49	8.99	1.42
	93.73	21.07	65.86	0.00	0.0625	11.45	503.7	425.24	0.0579	471.3	8.484	17.51	9.01	1.42
	94.67	21.07	65.83	0.00	0.0625	11.46	504.0	425.67	0.0579	471.8	8.493	17.53	9.02	1.41
	95.73	21.07	65.83	0.00	0.0625	11.46	504.3	425.86	0.0579	472.3	8.501	17.55	9.04	1.41
	96.67	21.06	65.86	0.00	0.0626	11.46	504.3	425.70	0.0579	472.1	8.498	17.54	9.03	1.41
	97.73	21.07	65.83	0.00	0.0625	11.46	504.4	425.95	0.0578	472.2	8.500	17.55	9.04	1.42
	98.67	21.07	65.83	0.00	0.0625	11.45	504.0	425.58	0.0579	471.9	8.494	17.53	9.02	1.42
	99.67	21.06	65.83	0.00	0.0625	11.47	504.6	426.09	0.0578	472.9	8.512	17.57	9.05	1.42
	100.67	21.07	65.85	0.00	0.0626	11.46	504.5	425.88	0.0580	473.1	8.515	17.57	9.06	1.41
	101.67	21.06	65.83	0.00	0.0625	11.47	504.8	426.28	0.0579	473.5	8.523	17.59	9.07	1.42
	102.66	21.07	65.86	0.00	0.0627	11.48	505.1	426.43	0.0581	473.6	8.526	17.59	9.08	1.41
	103.67	21.07	65.86	0.00	0.0625	11.47	504.8	426.12	0.0580	472.8	8.511	17.56	9.05	1.41
	104.66	21.07	65.83	0.00	0.0626	11.47	504.9	426.36	0.0579	473.3	8.519	17.59	9.07	1.42
	105.67	21.07	65.86	0.00	0.0626	11.47	504.7	426.03	0.0579	473.1	8.515	17.57	9.06	1.42
	106.66	21.07	65.83	0.00	0.0626	11.48	505.1	426.53	0.0580	473.9	8.530	17.61	9.09	1.41
	107.67	21.07	65.86	0.00	0.0627	11.49	505.7	426.93	0.0582	474.9	8.549	17.64	9.12	1.42
	108.66	21.06	65.86	0.00	0.0626	11.49	505.4	426.65	0.0581	474.2	8.536	17.61	9.10	1.41
	109.67	21.06	65.86	0.00	0.0626	11.49	505.4	426.61	0.0580	473.9	8.531	17.60	9.09	1.42
	110.66	21.07	65.86	0.00	0.0628	11.49	505.7	426.90	0.0581	474.8	8.546	17.64	9.12	1.42
	111.67	21.06	65.86	0.00	0.0628	11.49	505.6	426.77	0.0583	474.8	8.547	17.64	9.12	1.42
	112.66	21.06	65.86	0.00	0.0626	11.51	506.2	427.33	0.0581	475.6	8.561	17.67	9.14	1.41
	113.67	21.06	65.83	0.00	0.0627	11.50	505.8	427.17	0.0581	475.1	8.552	17.65	9.12	1.42
	114.66	21.06	65.80	0.00	0.0627	11.50	505.9	427.42	0.0581	474.9	8.548	17.65	9.12	1.41
	115.67	21.07	65.83	0.00	0.0627	11.50	506.0	427.27	0.0582	475.2	8.553	17.66	9.13	1.42
	116.66	21.07	65.86	0.00	0.0627	11.51	506.4	427.51	0.0581	475.8	8.564	17.67	9.15	1.42
	117.67	21.07	65.86	0.00	0.0628	11.51	506.4	427.53	0.0582	475.7	8.563	17.67	9.14	1.42
	118.73	21.07	65.86	0.00	0.0628	11.52	507.1	428.08	0.0583	476.7	8.580	17.71	9.18	1.41
	119.67	21.06	65.86	0.00	0.0628	11.53	507.5	428.36	0.0583	477.3	8.592	17.73	9.19	1.42
	120.67	21.07	65.86	0.00	0.0628	11.53	507.1	428.11	0.0583	476.5	8.576	17.70	9.17	1.41
	121.67	21.06	65.86	0.00	0.0627	11.52	507.1	428.03	0.0582	476.2	8.572	17.69	9.16	1.42
	122.67	21.06	65.86	0.00	0.0629	11.53	507.3	428.21	0.0583	476.8	8.582	17.71	9.18	1.42
	123.67	21.07	65.86	0.00	0.0629	11.54	507.6	428.49	0.0584	477.3	8.591	17.73	9.19	1.42
	124.67	21.06	65.86	0.00	0.0628	11.54	507.7	428.55	0.0582	477.5	8.594	17.73	9.20	1.42
	125.66	21.06	65.83	0.00	0.0629	11.54	507.6	428.70	0.0583	477.3	8.591	17.73	9.19	1.42
	126.67	21.06	65.83	0.00	0.0629	11.53	507.5	428.57	0.0583	476.8	8.582	17.72	9.18	1.42
	127.66	21.06	65.86	0.00	0.0628	11.54	507.9	428.77	0.0583	477.6	8.597	17.74	9.20	1.42
	128.67	21.06	65.83	0.00	0.0628	11.54	507.6	428.69	0.0583	477.6	8.598	17.75	9.20	1.42
	129.66	21.06	65.86	0.00	0.0630	11.56	508.4	429.19	0.0585	478.5	8.613	17.77	9.23	1.42
