Mar 13 2018 at 10:37:46
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
Extreme cloud cover low light low temps
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	0.80	21.36	65.91	0.00	0.0623	11.39	501.3	423.29	0.0568	458.6	8.254	17.04	8.62	1.38
	1.78	21.34	65.88	0.00	0.0607	11.00	484.0	408.78	0.0573	465.0	8.370	17.28	8.82	1.38
	2.78	21.36	65.91	0.00	0.0606	11.00	483.8	408.53	0.0574	466.8	8.402	17.34	8.88	1.38
	3.78	21.36	65.86	0.00	0.0610	11.07	487.1	411.62	0.0571	459.4	8.269	17.08	8.64	1.38
	4.78	21.36	65.89	0.00	0.0614	11.12	489.2	413.24	0.0564	458.6	8.255	17.04	8.62	1.38
	5.78	21.36	65.83	0.00	0.0610	11.08	487.5	412.15	0.0571	463.6	8.344	17.24	8.78	1.38
	6.78	21.36	65.88	0.00	0.0610	11.12	489.4	413.43	0.0565	456.4	8.215	16.96	8.55	1.38
	7.80	21.33	65.91	0.00	0.0608	11.06	486.7	410.86	0.0570	463.0	8.334	17.20	8.76	1.38
	8.78	21.36	65.93	0.00	0.0606	11.04	485.6	409.85	0.0570	461.7	8.310	17.14	8.72	1.38
	9.80	21.36	65.88	0.00	0.0609	11.09	488.1	412.28	0.0568	459.4	8.270	17.08	8.64	1.38
	10.78	21.36	65.88	0.00	0.0611	11.10	488.2	412.39	0.0567	462.1	8.318	17.18	8.73	1.38
	11.80	21.33	65.88	0.00	0.0616	11.19	492.3	415.77	0.0565	452.6	8.147	16.82	8.42	1.38
	12.78	21.35	65.91	0.00	0.0624	11.49	505.5	426.77	0.0571	464.0	8.351	17.24	8.79	1.38
	13.80	21.36	65.89	0.00	0.0661	11.82	520.2	439.42	0.0571	462.4	8.324	17.19	8.74	1.38
	14.78	21.36	65.91	0.00	0.0656	11.96	526.3	444.36	0.0570	464.5	8.360	17.26	8.80	1.37
	15.80	21.35	65.88	0.00	0.0636	11.66	513.1	433.41	0.0570	461.6	8.310	17.16	8.71	1.38
	16.78	21.36	65.89	0.00	0.0638	11.80	519.1	438.45	0.0569	459.9	8.278	17.09	8.66	1.38
	17.80	21.36	65.91	0.00	0.0625	11.55	508.0	428.95	0.0570	460.9	8.296	17.12	8.69	1.37
	18.78	21.36	65.88	0.00	0.0636	11.94	525.2	443.59	0.0569	460.6	8.291	17.12	8.68	1.38
	19.80	21.36	65.91	0.00	0.0623	11.34	498.7	421.11	0.0570	459.8	8.276	17.08	8.65	1.38
	20.78	21.33	65.89	0.00	0.0645	11.52	506.7	427.92	0.0569	459.7	8.275	17.08	8.65	1.37
	21.80	21.33	65.89	0.00	0.0627	11.39	501.0	423.15	0.0567	459.8	8.276	17.08	8.65	1.37
	22.78	21.35	65.91	0.00	0.0620	11.32	498.2	420.62	0.0564	456.2	8.211	16.95	8.54	1.38
	23.80	21.36	65.89	0.00	0.0616	11.14	490.2	414.07	0.0569	462.4	8.324	17.19	8.74	1.38
	24.80	21.35	65.88	0.00	0.0623	11.36	499.8	422.14	0.0564	457.2	8.229	16.99	8.57	1.38
	25.78	21.35	65.91	0.00	0.0623	11.39	501.2	423.18	0.0568	459.6	8.273	17.08	8.65	1.38
	26.80	21.35	65.88	0.00	0.0616	11.29	497.0	419.75	0.0571	463.8	8.349	17.24	8.78	1.37
	27.78	21.36	65.88	0.00	0.0610	11.16	490.9	414.65	0.0570	462.2	8.319	17.18	8.73	1.38
	28.80	21.36	65.89	0.00	0.0614	11.24	494.7	417.86	0.0572	465.6	8.381	17.30	8.84	1.37
	29.78	21.35	65.91	0.00	0.0622	11.45	503.6	425.22	0.0568	460.2	8.283	17.10	8.67	1.38
	30.80	21.35	65.91	0.00	0.0610	11.20	492.8	416.03	0.0566	460.9	8.296	17.12	8.69	1.38
